会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
大村,2026/6/18,5,4,3,3837,秋山広一,finish,29,81,6.95,3,0.14,1.54.3,逃げ,1-5-2,2450,1-2-5,850,1-5,410,1-5,330
大村,2026/6/18,5,5,6,4961,西橋奈未,finish,31,76,6.85,6,0.21,. .,逃げ,1-5-2,2450,1-2-5,850,1-5,410,1-5,330
大村,2026/6/18,5,6,4,4600,井内将太郎,finish,65,40,6.97,4,0.12,. .,逃げ,1-5-2,2450,1-2-5,850,1-5,410,1-5,330
大村,2026/6/18,6,1,6,4415,下出卓矢,finish,58,20,6.92,6,0.04,1.51.0,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,6,2,1,4989,石原翼,finish,37,79,6.89,1,0.06,1.52.6,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,6,3,3,4477,篠崎仁志,finish,35,70,6.98,3,0.12,1.53.9,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,6,4,4,3908,重成一人,finish,22,53,7.03,4,0.09,1.54.5,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,6,5,5,3984,坂口周,finish,79,78,7.00,5,0.07,. .,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,6,6,2,4409,坂元浩仁,finish,61,68,7.00,2,0.11,. .,まくり差し,6-1-3,6110,1-3-6,790,6-1,2420,1-6,1400
大村,2026/6/18,7,1,1,4828,松山将吾,finish,23,33,6.90,1,0.11,1.58.5,逃げ,1-4-2,1710,1-2-4,320,1-4,830,1-4,1090
大村,2026/6/18,7,2,4,4241,大串重幸,finish,54,32,6.96,4,0.02,2.00.2,逃げ,1-4-2,1710,1-2-4,320,1-4,830,1-4,1090
大村,2026/6/18,7,3,2,4939,宮之原輝紀,finish,81,36,6.94,2,0.09,2.02.0,逃げ,1-4-2,1710,1-2-4,320,1-4,830,1-4,1090
大村,2026/6/18,7,4,5,5256,中山翔太,finish,39,60,6.94,5,0.02,2.05.2,逃げ,1-4-2,1710,1-2-4,320,1-4,830,1-4,1090
大村,2026/6/18,7,5,3,4441,末永由楽,finish,71,47,6.99,3,0.05,. .,逃げ,1-4-2,1710,1-2-4,320,1-4,830,1-4,1090
大村,2026/6/18,7,,6,4734,安河内将,S1,,,,,,,,,,,,,,,
大村,2026/6/18,8,1,1,5104,山田丈,finish,36,58,6.93,1,0.20,1.50.5,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,8,2,2,4028,田村隆信,finish,33,12,6.98,2,0.19,1.52.7,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,8,3,6,4171,榎幸司,finish,74,28,6.97,6,0.22,1.53.4,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,8,4,4,4370,山口達也,finish,77,63,6.92,4,0.21,1.54.8,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,8,5,3,5043,中村日向,finish,76,18,6.92,3,0.19,. .,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,8,6,5,5002,上田健太,finish,30,15,6.92,5,0.18,. .,逃げ,1-2-6,7100,1-2-6,2540,1-2,550,1-2,500
大村,2026/6/18,9,1,1,4590,渡邉優美,finish,34,73,6.98,1,0.19,1.50.4,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,9,2,2,4042,丸岡正典,finish,44,64,6.92,2,0.13,1.52.3,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,9,3,6,4685,島村隆幸,finish,67,17,6.94,6,0.25,1.53.7,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,9,4,3,3961,谷村一哉,finish,59,55,6.97,3,0.18,1.55.0,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,9,5,4,3944,山口裕二,finish,53,59,6.96,4,0.27,. .,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,9,6,5,3590,濱野谷憲吾,finish,24,25,6.92,5,0.27,. .,逃げ,1-2-6,2090,1-2-6,1260,1-2,300,1-2,260
大村,2026/6/18,10,1,1,3942,寺田祥,finish,20,50,6.90,1,0.14,1.50.6,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,10,2,3,5029,中亮太,finish,13,24,6.93,3,0.10,1.51.2,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,10,3,2,3959,坪井康晴,finish,70,43,6.87,2,0.13,1.52.1,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,10,4,5,5075,中島秀治,finish,52,56,6.90,5,0.14,1.54.1,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,10,5,4,5142,常住蓮,finish,56,69,6.88,4,0.10,. .,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,10,6,6,4645,上村純一,finish,78,77,6.94,6,0.09,. .,逃げ,1-3-2,1250,1-2-3,370,1-3,530,1-3,470
大村,2026/6/18,11,1,1,3854,吉川元浩,finish,47,37,6.87,1,0.14,1.50.0,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,11,2,3,4095,福来剛,finish,38,31,6.86,3,0.13,1.50.4,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,11,3,5,4659,木下翔太,finish,45,48,6.95,5,0.13,1.53.4,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,11,4,6,4227,安達裕樹,finish,43,34,6.91,6,0.12,1.54.3,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,11,5,4,4989,石原翼,finish,37,79,6.88,4,0.21,. .,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,11,6,2,4961,西橋奈未,finish,31,76,6.89,2,0.13,. .,逃げ,1-3-5,930,1-3-5,410,1-3,310,1-3,290
大村,2026/6/18,12,1,3,5042,畑田汰一,finish,49,57,6.93,3,0.06,1.49.7,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
大村,2026/6/18,12,2,1,4477,篠崎仁志,finish,35,70,6.96,1,0.07,1.51.2,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
大村,2026/6/18,12,3,5,4290,稲田浩二,finish,41,72,6.89,5,0.23,1.52.3,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
大村,2026/6/18,12,4,2,5256,中山翔太,finish,39,60,6.90,2,0.08,1.54.3,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
大村,2026/6/18,12,5,4,4420,津久井拓也,finish,46,46,6.94,4,0.12,. .,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
大村,2026/6/18,12,6,6,4531,武富智亮,finish,40,27,6.99,6,0.24,. .,まくり差し,3-1-5,3220,1-3-5,270,3-1,1460,1-3,340
芦屋,2026/6/18,1,1,1,4816,村松修二,finish,48,168,6.87,1,0.22,1.49.1,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,1,2,4,4905,土井祥伍,finish,43,131,6.83,4,0.14,1.50.1,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,1,3,6,5326,三嶌さらら,finish,58,129,6.79,6,0.13,1.51.3,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,1,4,3,5172,田村慶,finish,16,125,6.77,3,0.20,1.52.7,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,1,5,2,3885,久田武,finish,17,123,6.88,2,0.23,. .,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,1,6,5,3998,冨成謙児,finish,45,133,6.79,5,0.14,. .,逃げ,1-4-6,3480,1-4-6,2210,1-4,350,1-4,320
芦屋,2026/6/18,2,1,1,5129,山口真喜子,finish,21,170,6.77,1,0.13,1.47.5,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,2,2,3,3566,川添英正,finish,57,126,6.81,3,0.18,1.49.8,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,2,3,5,3527,中嶋誠一郎,finish,2,156,6.82,5,0.19,1.51.3,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,2,4,2,4785,木幡純也,finish,23,148,6.83,2,0.19,1.52.0,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,2,5,6,3614,谷勝幸,finish,52,111,6.79,6,0.20,. .,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,2,6,4,4063,市橋卓士,finish,39,118,6.85,4,0.16,. .,逃げ,1-3-5,1770,1-3-5,1160,1-3,720,1-3,490
芦屋,2026/6/18,3,1,1,4276,鈴木勝博,finish,31,162,6.77,1,0.08,1.47.8,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,3,2,3,4351,里岡右貴,finish,8,155,6.75,3,0.08,1.48.8,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,3,3,2,3866,木山誠一,finish,59,122,6.79,2,0.07,1.50.9,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,3,4,4,4883,岡部大輝,finish,18,143,6.82,4,0.13,1.52.7,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,3,5,5,4014,片岡恵里,finish,25,113,6.82,5,0.18,. .,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,3,6,6,3784,中島友和,finish,42,149,6.79,6,0.19,. .,逃げ,1-3-2,600,1-2-3,290,1-3,240,1-3,170
芦屋,2026/6/18,4,1,1,4266,長田頼宗,finish,54,165,6.82,1,0.15,1.47.5,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,4,2,4,5195,北村寧々,finish,33,116,6.84,4,0.10,1.49.9,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,4,3,3,4861,田中宏樹,finish,24,145,6.80,3,0.11,1.51.7,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,4,4,6,4374,永田義紘,finish,29,138,6.76,6,0.18,1.52.6,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,4,5,5,3951,石川吉鎬,finish,37,167,6.84,5,0.13,. .,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,4,6,2,4705,吉川勇作,finish,49,147,6.85,2,0.11,. .,逃げ,1-4-3,910,1-3-4,310,1-4,360,1-4,330
芦屋,2026/6/18,5,1,1,4949,横田貴満,finish,53,130,6.76,1,0.16,1.48.6,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,5,2,5,5281,井上遥妃,finish,28,136,6.80,5,0.12,1.49.6,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,5,3,2,5111,三村岳人,finish,51,134,6.82,2,0.14,1.51.9,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,5,4,3,3574,大神康司,finish,15,154,6.83,3,0.12,1.53.4,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,5,5,6,5358,増本杏珠,finish,30,151,6.75,6,0.33,. .,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,5,6,4,5285,若林麗,finish,36,121,6.83,4,0.13,. .,逃げ,1-5-2,1280,1-2-5,380,1-5,540,1-5,540
芦屋,2026/6/18,6,1,3,3874,山本寛久,finish,20,114,6.79,3,0.21,1.48.9,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,6,2,1,5245,倉富大誠,finish,40,166,6.79,1,0.22,1.50.2,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,6,3,6,4822,百武翔,finish,55,135,6.83,5,0.21,1.51.2,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,6,4,4,3614,谷勝幸,finish,52,111,6.81,6,0.22,1.54.0,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,6,5,2,4009,小林一樹,finish,56,141,6.74,2,0.23,. .,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,6,6,5,4905,土井祥伍,finish,43,131,6.78,4,0.22,. .,まくり差し,3-1-6,6240,1-3-6,1130,3-1,1220,1-3,470
芦屋,2026/6/18,7,1,3,5063,大塚雅治,finish,22,119,6.75,3,0.09,1.48.4,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,7,2,1,3998,冨成謙児,finish,45,133,6.73,1,0.07,1.49.6,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,7,3,5,4883,岡部大輝,finish,18,143,6.76,5,0.14,1.50.9,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,7,4,4,4108,吉村正明,finish,50,164,6.79,4,0.11,1.52.9,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,7,5,2,3527,中嶋誠一郎,finish,2,156,6.80,2,0.13,. .,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,7,6,6,5438,星田夢結,finish,44,160,6.83,6,0.09,. .,まくり差し,3-1-5,8650,1-3-5,1060,3-1,3350,1-3,810
芦屋,2026/6/18,8,1,1,5172,田村慶,finish,16,125,6.77,1,0.04,1.48.2,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,8,2,2,3784,中島友和,finish,42,149,6.77,2,0.03,1.49.7,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,8,3,3,5015,高橋竜矢,finish,60,144,6.82,3,0.01,1.50.2,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,8,4,6,4388,是澤孝宏,finish,38,157,6.77,6,0.12,1.52.1,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,8,5,4,4785,木幡純也,finish,23,148,6.80,4,0.02,. .,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,8,6,5,4705,吉川勇作,finish,49,147,6.81,5,0.05,. .,逃げ,1-2-3,1000,1-2-3,270,1-2,680,1-2,550
芦屋,2026/6/18,9,1,1,5195,北村寧々,finish,33,116,6.80,1,0.15,1.48.8,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,9,2,4,5180,藤本紗弥香,finish,26,120,6.75,4,0.10,1.49.7,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,9,3,3,4266,長田頼宗,finish,54,165,6.83,3,0.10,1.50.8,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,9,4,5,5111,三村岳人,finish,51,134,6.82,5,0.09,1.52.5,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,9,5,2,3566,川添英正,finish,57,126,6.72,2,0.17,. .,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,9,6,6,4014,片岡恵里,finish,25,113,6.81,6,0.11,. .,逃げ,1-4-3,11290,1-3-4,1890,1-4,4170,1-4,1760
芦屋,2026/6/18,10,1,1,3951,石川吉鎬,finish,37,167,6.74,1,0.10,1.49.2,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,10,2,2,3574,大神康司,finish,15,154,6.80,2,0.11,1.51.2,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,10,3,5,4063,市橋卓士,finish,39,118,6.83,5,0.14,1.52.0,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,10,4,3,3885,久田武,finish,17,123,6.76,3,0.12,1.53.4,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,10,5,4,3866,木山誠一,finish,59,122,6.80,4,0.10,. .,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,10,6,6,4009,小林一樹,finish,56,141,6.74,6,0.14,. .,抜き,1-2-5,1300,1-2-5,370,1-2,340,1-2,440
芦屋,2026/6/18,11,1,1,3874,山本寛久,finish,20,114,6.71,1,0.11,1.49.0,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,11,2,2,5129,山口真喜子,finish,21,170,6.75,2,0.11,1.49.5,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,11,3,5,4949,横田貴満,finish,53,130,6.75,5,0.12,1.51.5,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,11,4,6,4351,里岡右貴,finish,8,155,6.69,6,0.11,1.52.2,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,11,5,3,5326,三嶌さらら,finish,58,129,6.73,3,0.14,. .,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,11,6,4,4374,永田義紘,finish,29,138,6.75,4,0.21,. .,逃げ,1-2-5,1940,1-2-5,760,1-2,490,1-2,620
芦屋,2026/6/18,12,1,3,4276,鈴木勝博,finish,31,162,6.80,3,0.12,1.48.9,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
芦屋,2026/6/18,12,2,4,5015,高橋竜矢,finish,60,144,6.77,4,0.12,1.50.4,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
芦屋,2026/6/18,12,3,6,4861,田中宏樹,finish,24,145,6.76,6,0.15,1.52.2,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
芦屋,2026/6/18,12,4,2,4108,吉村正明,finish,50,164,6.79,2,0.21,1.52.6,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
芦屋,2026/6/18,12,5,5,4816,村松修二,finish,48,168,6.82,5,0.13,. .,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
芦屋,2026/6/18,12,6,1,5281,井上遥妃,finish,28,136,6.76,1,0.19,. .,まくり,3-4-6,9190,3-4-6,5510,3-4,1790,3-4,1010
若松,2026/6/18,1,1,1,3773,津留浩一郎,finish,51,69,6.95,1,0.08,1.51.7,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,1,2,4,3717,立間充宏,finish,38,26,6.97,4,0.24,1.52.8,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,1,3,2,4143,浦田晃嗣,finish,2,56,6.98,2,0.19,1.54.2,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,1,4,3,4990,田中博子,finish,22,32,6.95,3,0.24,1.55.4,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,1,5,6,3454,井川大作,finish,21,44,7.02,6,0.29,. .,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,1,6,5,4567,上村慎太郎,finish,11,40,7.07,5,0.31,. .,逃げ,1-4-2,880,1-2-4,230,1-4,430,1-4,290
若松,2026/6/18,2,1,1,4365,盛本真輔,finish,25,13,6.94,1,0.19,1.51.7,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,2,2,4,4562,阪本勇介,finish,13,53,6.99,4,0.19,1.53.1,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,2,3,2,4965,福岡泉水,finish,5,45,6.92,2,0.21,1.54.2,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,2,4,6,4460,後藤翔之,finish,56,52,7.04,6,0.26,1.55.4,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,2,5,3,4434,田中辰彦,finish,12,33,7.00,3,0.21,. .,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,2,6,5,4110,小澤和也,finish,57,25,7.06,5,0.27,. .,逃げ,1-4-2,4380,1-2-4,1200,1-4,1330,1-4,1180
若松,2026/6/18,3,1,1,4603,谷川将太,finish,49,38,6.99,1,0.19,1.50.7,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,3,2,4,5130,上野拓馬,finish,28,42,6.96,4,0.21,1.52.8,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,3,3,3,4784,向井田真紀,finish,45,22,6.97,3,0.19,1.53.8,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,3,4,6,4572,渡部悟,finish,42,17,7.01,6,0.22,1.54.0,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,3,5,2,4288,永田啓二,finish,61,39,7.01,2,0.17,. .,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,3,6,5,5078,山川波乙,finish,40,18,6.96,5,0.21,. .,逃げ,1-4-3,12000,1-3-4,3200,1-4,1800,1-4,1210
若松,2026/6/18,4,1,4,3922,菅沼佳昭,finish,50,57,6.98,4,0.15,1.51.8,差し,4-1-3,30620,1-3-4,1280,4-1,8240,1-4,990
若松,2026/6/18,4,2,1,4632,長尾京志郎,finish,6,15,6.95,1,0.19,1.52.6,差し,4-1-3,30620,1-3-4,1280,4-1,8240,1-4,990
若松,2026/6/18,4,3,3,5167,小川竜太朗,finish,36,21,6.94,3,0.16,1.53.0,差し,4-1-3,30620,1-3-4,1280,4-1,8240,1-4,990
