会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
大村,2026/2/20,7,2,3,4264,長尾章平,finish,36,57,6.83,3,0.15,1.50.1,逃げ,1-3-5,370,1-3-5,170,1-3,170,1-3,150
大村,2026/2/20,7,3,5,5047,國分将太郎,finish,74,63,6.84,5,0.16,1.50.8,逃げ,1-3-5,370,1-3-5,170,1-3,170,1-3,150
大村,2026/2/20,7,4,4,4803,飯田庄吾,finish,35,28,6.83,4,0.18,1.52.7,逃げ,1-3-5,370,1-3-5,170,1-3,170,1-3,150
大村,2026/2/20,7,5,2,3773,津留浩一郎,finish,40,32,6.85,2,0.12,. .,逃げ,1-3-5,370,1-3-5,170,1-3,170,1-3,150
大村,2026/2/20,7,6,6,5380,野田亜湖,finish,18,18,6.83,6,0.29,. .,逃げ,1-3-5,370,1-3-5,170,1-3,170,1-3,150
大村,2026/2/20,8,1,1,4769,馬場剛,finish,21,34,6.85,1,0.04,1.49.3,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,8,2,6,4171,榎幸司,finish,12,47,6.85,6,0.16,1.51.0,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,8,3,4,4752,西尾亮輔,finish,39,33,6.90,4,0.19,1.52.4,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,8,4,5,3973,崎利仁,finish,25,58,6.85,5,0.18,1.53.9,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,8,5,2,4772,石丸海渡,finish,33,11,6.79,2,0.08,. .,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,8,6,3,5086,本村大,finish,47,26,6.81,3,0.11,. .,逃げ,1-6-4,14930,1-4-6,3840,1-6,2080,1-6,1090
大村,2026/2/20,9,1,6,4685,島村隆幸,finish,44,69,6.81,6,0.17,1.48.3,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,9,2,1,4075,中野次郎,finish,57,36,6.87,1,0.07,1.49.8,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,9,3,2,3482,金子猛志,finish,11,66,6.80,2,0.13,1.51.2,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,9,4,3,4988,牟田奨太,finish,68,53,6.93,3,0.19,1.53.5,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,9,5,4,5200,筒井美琴,finish,22,46,6.87,4,0.23,. .,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,9,6,5,3863,海老澤泰行,finish,70,48,6.91,5,0.19,. .,まくり差し,6-1-2,2320,1-2-6,180,6-1,1270,1-6,390
大村,2026/2/20,10,1,2,4388,是澤孝宏,finish,28,43,6.80,2,0.15,1.48.3,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,10,2,1,4856,豊田健士郎,finish,67,14,6.82,1,0.13,1.49.9,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,10,3,5,3576,白水勝也,finish,73,49,6.85,5,0.17,1.52.0,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,10,4,4,5250,嶋田有里,finish,15,22,6.87,4,0.22,1.52.6,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,10,5,3,4511,中岡健人,finish,66,56,6.90,3,0.15,. .,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,10,6,6,5252,荒木颯斗,finish,32,72,6.80,6,0.18,. .,差し,2-1-5,3110,1-2-5,280,2-1,1500,1-2,220
大村,2026/2/20,11,1,1,4812,西野雄貴,finish,27,31,6.83,1,0.13,1.48.3,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,11,2,2,4518,大須賀友,finish,62,54,6.79,2,0.14,1.49.7,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,11,3,4,4451,松崎祐太郎,finish,29,65,6.85,4,0.16,1.51.2,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,11,4,5,4700,金子和之,finish,23,50,6.79,5,0.15,1.52.5,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,11,5,3,5145,島川海輝,finish,54,37,6.85,3,0.15,. .,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,11,6,6,3813,佐藤大介,finish,69,52,6.84,6,0.22,. .,逃げ,1-2-4,620,1-2-4,330,1-2,240,1-2,280
大村,2026/2/20,12,1,1,3744,徳増秀樹,finish,50,76,6.76,1,0.13,1.48.7,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
大村,2026/2/20,12,2,2,4754,松尾充,finish,26,70,6.83,2,0.16,1.49.1,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
大村,2026/2/20,12,3,4,4036,金田諭,finish,65,60,6.76,4,0.19,1.50.7,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
大村,2026/2/20,12,4,5,4769,馬場剛,finish,21,34,6.78,5,0.14,1.52.0,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
大村,2026/2/20,12,5,6,4761,山田晃大,finish,60,68,6.78,6,0.15,. .,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
大村,2026/2/20,12,6,3,4817,渡邉翼,finish,31,38,6.85,3,0.17,. .,逃げ,1-2-4,600,1-2-4,300,1-2,250,1-2,200
福岡,2026/2/20,1,1,1,4224,大橋栄里佳,finish,15,138,6.93,1,0.16,1.50.1,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,1,2,2,4765,野田部宏子,finish,30,110,6.96,2,0.12,1.51.3,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,1,3,6,4678,水野望美,finish,59,108,6.97,6,0.21,1.53.6,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,1,4,4,5387,戸田海咲音,finish,69,131,6.97,4,0.24,1.55.3,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,1,5,3,4909,薮内瑞希,finish,53,141,6.94,3,0.17,. .,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,1,6,5,4408,仁科さやか,finish,13,102,6.98,5,0.24,. .,逃げ,1-2-6,900,1-2-6,410,1-2,230,1-2,220
福岡,2026/2/20,2,1,1,4997,濱崎寿里矢,finish,47,136,6.98,1,0.14,1.49.8,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,2,2,5,4885,大山千広,finish,17,126,6.89,5,0.16,1.51.3,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,2,3,4,3604,武藤綾子,finish,66,111,6.99,4,0.17,1.53.0,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,2,4,3,5162,松尾怜実,finish,11,116,6.95,3,0.19,1.54.5,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,2,5,2,4924,中北涼,finish,29,137,7.00,2,0.18,. .,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,2,6,6,5437,中澤里桜,finish,48,113,7.04,6,0.19,. .,逃げ,1-5-4,1900,1-4-5,370,1-5,610,1-5,300
福岡,2026/2/20,3,1,1,4720,西澤日花里,finish,14,128,6.91,1,0.18,1.49.7,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,3,2,4,5144,中尾彩香,finish,12,135,6.94,4,0.16,1.51.0,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,3,3,2,3357,福島陽子,finish,51,125,6.93,2,0.18,1.52.9,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,3,4,3,4730,土屋実沙希,finish,65,119,6.95,3,0.18,1.53.7,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,3,5,6,4744,伊藤玲奈,finish,63,129,6.98,6,0.25,. .,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,3,6,5,5397,寺田夢生,finish,31,106,6.94,5,0.34,. .,逃げ,1-4-2,2080,1-2-4,760,1-4,640,1-4,720
福岡,2026/2/20,4,1,3,4714,喜多須杏奈,finish,27,127,6.95,3,0.10,1.51.7,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,4,2,2,4844,村上奈穂,finish,52,115,6.87,2,0.08,1.52.1,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,4,3,4,4443,津田裕絵,finish,67,101,6.97,4,0.08,1.53.5,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,4,4,5,5148,松本怜,finish,34,132,7.00,5,0.08,1.55.0,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,4,5,1,5230,石原凪紗,finish,19,112,6.82,1,0.18,. .,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,4,6,6,5438,星田夢結,finish,33,124,7.05,6,0.26,. .,抜き,3-2-4,5520,2-3-4,770,3-2,2930,2-3,1160
福岡,2026/2/20,5,1,2,4536,喜井つかさ,finish,16,143,6.91,2,0.09,1.50.5,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,5,2,3,5078,山川波乙,finish,68,134,6.95,3,0.13,1.52.5,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,5,3,6,5194,大久保佑香,finish,37,140,6.96,5,0.12,1.53.5,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,5,4,1,5265,大廣咲季,finish,35,142,6.95,1,0.15,1.54.9,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,5,5,4,4501,樋口由加里,finish,36,109,6.95,4,0.17,. .,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,5,6,5,5387,戸田海咲音,finish,69,146,6.91,6,0.12,. .,まくり,2-3-6,3120,2-3-6,1270,2-3,650,2-3,480
福岡,2026/2/20,6,1,1,4408,仁科さやか,finish,13,102,6.96,1,0.13,1.50.5,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,6,2,2,4773,中川りな,finish,60,103,6.94,2,0.19,1.52.0,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,6,3,4,4990,田中博子,finish,61,118,6.99,4,0.31,1.53.4,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,6,4,6,4897,深見亜由美,finish,49,104,6.95,6,0.30,1.54.7,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,6,5,5,4924,中北涼,finish,29,137,6.95,5,0.26,. .,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,6,6,3,5192,中尾優香,finish,18,139,6.93,3,0.22,. .,逃げ,1-2-4,4630,1-2-4,1880,1-2,370,1-2,250
福岡,2026/2/20,7,1,3,5144,中尾彩香,finish,12,135,6.93,3,0.11,1.49.6,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,7,2,6,5118,野田なづき,finish,43,123,6.85,5,0.15,1.51.4,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,7,3,2,3289,高橋淳美,finish,28,117,6.96,2,0.12,1.53.3,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,7,4,4,5189,藤原早菜,finish,70,121,6.83,4,0.16,1.53.3,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,7,5,1,4909,薮内瑞希,finish,53,141,6.93,1,0.09,. .,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,7,6,5,5437,中澤里桜,finish,48,113,6.97,6,0.22,. .,まくり,3-6-2,26240,2-3-6,5750,3-6,3510,3-6,1520
福岡,2026/2/20,8,1,2,4678,水野望美,finish,59,108,6.90,2,0.15,1.49.3,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,8,2,4,4844,村上奈穂,finish,52,115,6.89,4,0.14,1.51.6,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,8,3,6,4893,渡邉真奈美,finish,45,145,6.89,6,0.09,1.52.3,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,8,4,5,5218,山田理央,finish,44,114,6.85,5,0.07,1.53.3,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,8,5,3,4997,濱崎寿里矢,finish,47,136,6.93,3,0.17,. .,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,8,6,1,5320,岩崎麗子,finish,64,144,6.92,1,0.50,. .,まくり,2-4-6,5110,2-4-6,2250,2-4,840,2-4,940
福岡,2026/2/20,9,1,1,4501,樋口由加里,finish,36,109,6.92,1,0.13,1.51.0,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,9,2,2,3604,武藤綾子,finish,66,111,6.93,2,0.11,1.52.8,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,9,3,4,5340,樋江井舞,finish,32,107,6.86,4,0.14,1.53.7,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,9,4,3,4224,大橋栄里佳,finish,15,138,6.89,3,0.13,1.53.9,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,9,5,6,4313,西村美智子,finish,21,122,6.87,6,0.16,. .,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,9,6,5,4720,西澤日花里,finish,14,128,6.89,5,0.17,. .,逃げ,1-2-4,3060,1-2-4,1720,1-2,460,1-2,600
福岡,2026/2/20,10,1,3,4885,大山千広,finish,17,126,6.87,3,0.14,1.48.7,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,10,2,4,5078,山川波乙,finish,68,134,6.84,4,0.22,1.51.7,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,10,3,1,5213,湯淺紀香,finish,62,130,6.85,1,0.20,1.53.1,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,10,4,6,4443,津田裕絵,finish,67,101,6.94,6,0.26,1.53.4,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,10,5,5,5192,中尾優香,finish,18,139,6.91,5,0.21,. .,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,10,6,2,4744,伊藤玲奈,finish,63,129,6.95,2,0.22,. .,まくり,3-4-1,2110,1-3-4,370,3-4,570,3-4,490
福岡,2026/2/20,11,1,1,4347,魚谷香織,finish,50,133,6.88,1,0.18,1.49.3,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,11,2,5,4536,喜井つかさ,finish,16,143,6.82,5,0.17,1.51.5,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,11,3,2,4300,加藤綾,finish,46,120,6.94,2,0.12,1.52.5,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,11,4,3,5118,野田なづき,finish,43,123,6.91,3,0.19,1.52.7,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,11,5,4,5230,石原凪紗,finish,19,112,6.79,4,0.18,. .,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,11,6,6,5164,森田梨湖,finish,20,105,6.92,6,0.17,. .,逃げ,1-5-2,1970,1-2-5,590,1-5,610,1-5,350
福岡,2026/2/20,12,1,1,5189,藤原早菜,finish,70,121,6.87,1,0.11,1.48.5,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
福岡,2026/2/20,12,2,4,4765,野田部宏子,finish,30,110,6.93,4,0.10,1.51.1,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
福岡,2026/2/20,12,3,6,4730,土屋実沙希,finish,65,119,6.94,6,0.09,1.52.4,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
福岡,2026/2/20,12,4,5,4893,渡邉真奈美,finish,45,145,6.95,5,0.08,1.52.9,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
福岡,2026/2/20,12,5,3,4773,中川りな,finish,60,103,6.97,3,0.07,. .,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
福岡,2026/2/20,12,6,2,5194,大久保佑香,finish,37,140,6.93,2,0.07,. .,逃げ,1-4-6,3800,1-4-6,1640,1-4,600,1-4,410
若松,2026/2/20,1,1,2,5267,石本裕武,finish,29,74,6.74,2,0.15,1.49.6,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,1,2,6,3719,辻栄蔵,finish,20,51,6.78,6,0.16,1.50.7,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,1,3,1,4351,里岡右貴,finish,62,28,6.77,1,0.27,1.51.6,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,1,4,5,5043,中村日向,finish,45,66,6.77,5,0.15,1.51.7,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,1,5,4,4566,塩田北斗,finish,44,29,6.76,4,0.11,. .,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,1,6,3,5160,藤森陸斗,finish,31,23,6.79,3,0.19,. .,差し,2-6-1,19240,1-2-6,1140,2-6,4610,2-6,3000
若松,2026/2/20,2,1,1,5018,竹下大樹,finish,19,14,6.75,1,0.22,1.49.4,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,2,2,6,4980,佐々木完太,finish,41,16,6.73,6,0.28,1.51.7,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,2,3,2,4914,吉田裕平,finish,36,60,6.77,2,0.22,1.53.2,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,2,4,5,4524,深谷知博,finish,7,43,6.75,5,0.27,1.53.9,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,2,5,3,4886,入海馨,finish,39,33,6.77,3,0.24,. .,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,2,6,4,5177,松井貫太,finish,48,61,6.70,4,0.31,. .,逃げ,1-6-2,2660,1-2-6,660,1-6,1280,1-6,900
若松,2026/2/20,3,1,1,4494,河合佑樹,finish,50,50,6.78,1,0.06,1.48.9,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,3,2,2,4030,森高一真,finish,40,34,6.85,2,0.07,1.50.8,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,3,3,4,4848,仲谷颯仁,finish,52,63,6.78,4,0.11,1.51.6,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,3,4,5,4682,大上卓人,finish,38,67,6.78,5,0.15,1.53.3,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,3,5,3,5330,安河内鈴之介,finish,1,75,6.77,3,0.07,. .,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,3,6,6,3960,菊地孝平,finish,33,55,6.81,6,0.13,. .,逃げ,1-2-4,740,1-2-4,310,1-2,290,1-2,280
若松,2026/2/20,4,1,1,5121,定松勇樹,finish,54,59,6.77,1,0.11,1.49.3,逃げ,1-2-6,1930,1-2-6,1040,1-2,420,1-2,350
若松,2026/2/20,4,2,2,5217,藤原碧生,finish,22,32,6.78,2,0.12,1.50.3,逃げ,1-2-6,1930,1-2-6,1040,1-2,420,1-2,350
若松,2026/2/20,4,3,6,4573,佐藤翼,finish,23,69,6.78,6,0.17,1.51.5,逃げ,1-2-6,1930,1-2-6,1040,1-2,420,1-2,350
若松,2026/2/20,4,4,4,4760,山崎郡,finish,51,42,6.75,4,0.19,1.53.0,逃げ,1-2-6,1930,1-2-6,1040,1-2,420,1-2,350
