会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
徳山,2026/1/10,4,1,1,3978,齊藤仁,finish,58,56,6.98,1,0.23,1.50.9,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,4,2,3,4213,重富伸也,finish,24,20,6.97,3,0.27,1.52.9,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,4,3,5,4890,石川諒,finish,28,31,6.95,5,0.21,1.54.1,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,4,4,2,3574,大神康司,finish,23,27,7.06,2,0.26,1.54.7,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,4,5,6,3470,新田芳美,finish,18,42,6.90,6,0.21,. .,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,4,6,4,3701,大西隆洋,finish,59,72,7.02,4,0.23,. .,逃げ,1-3-5,1130,1-3-5,630,1-3,550,1-3,410
徳山,2026/1/10,5,1,1,4643,近江翔吾,finish,69,74,6.88,1,0.15,1.50.6,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,5,2,6,4158,木場雄二郎,finish,14,38,6.93,6,0.20,1.53.3,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,5,3,4,3915,繁野谷圭介,finish,11,62,6.94,4,0.24,1.53.5,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,5,4,3,4872,山下流心,finish,31,17,6.98,3,0.20,1.53.8,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,5,5,5,3998,冨成謙児,finish,17,36,6.92,5,0.23,. .,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,5,6,2,5117,冨名腰桃奈,finish,64,34,6.85,2,0.18,. .,逃げ,1-6-4,3460,1-4-6,820,1-6,1460,1-6,980
徳山,2026/1/10,6,1,4,4600,井内将太郎,finish,65,73,6.96,6,0.09,1.50.7,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,6,2,1,4180,上野秀和,finish,20,53,6.91,1,0.21,1.52.2,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,6,3,2,4196,田中太一郎,finish,50,18,6.95,2,0.16,1.53.2,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,6,4,6,4361,柳生泰二,finish,16,43,6.95,3,0.16,1.53.5,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,6,5,3,5265,大廣咲季,finish,22,67,6.97,5,0.14,. .,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,6,6,5,3642,大塚浩二,finish,30,45,6.95,4,0.53,. .,まくり差し,4-1-2,4410,1-2-4,800,4-1,1000,1-4,390
徳山,2026/1/10,7,1,6,3779,原田幸哉,finish,68,11,6.91,3,0.14,1.49.7,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,7,2,1,3563,堤昇,finish,25,63,6.96,1,0.25,1.53.1,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,7,3,3,3357,福島陽子,finish,66,44,6.88,4,0.20,1.54.3,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,7,4,4,4143,浦田晃嗣,finish,72,41,6.95,5,0.21,1.55.4,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,7,5,5,5350,網代良芽,finish,27,59,6.90,6,0.17,. .,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,7,6,2,3627,井上恵一,finish,62,21,6.98,2,0.26,. .,まくり,6-1-3,800,1-3-6,400,6-1,240,1-6,320
徳山,2026/1/10,8,1,1,3401,上田隆章,finish,55,32,6.96,1,0.25,1.51.9,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,8,2,3,4759,今泉友吾,finish,21,48,6.88,3,0.24,1.51.9,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,8,3,2,4890,石川諒,finish,28,31,6.91,2,0.16,1.53.9,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,8,4,6,4276,鈴木勝博,finish,71,39,6.93,6,0.17,1.55.7,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,8,5,4,4918,川島拓郎,finish,29,61,6.98,4,0.17,. .,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,8,6,5,5151,山下奈緒,finish,15,55,6.89,5,0.22,. .,逃げ,1-3-2,980,1-2-3,280,1-3,470,1-3,350
徳山,2026/1/10,9,1,2,4027,松江秀徳,finish,12,68,6.95,3,0.11,1.51.6,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,9,2,5,5154,村松栄太,finish,73,51,6.94,6,0.15,1.52.3,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,9,3,1,3915,繁野谷圭介,finish,11,62,6.94,1,0.16,1.54.5,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,9,4,4,4772,石丸海渡,finish,67,25,6.97,5,0.12,1.57.0,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,9,5,6,3574,大神康司,finish,23,27,7.05,2,0.17,. .,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,9,6,3,5334,樫葉新心,finish,57,60,6.91,4,0.14,. .,まくり,2-5-1,10480,1-2-5,1160,2-5,4030,2-5,3310
徳山,2026/1/10,10,1,6,3961,谷村一哉,finish,61,50,6.96,6,0.22,1.51.0,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,10,2,1,4934,佐々木翔斗,finish,37,14,6.89,1,0.28,1.52.7,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,10,3,2,4368,山口隆史,finish,60,64,6.95,2,0.29,1.54.1,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,10,4,5,4872,山下流心,finish,31,17,6.98,5,0.28,1.55.4,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,10,5,3,3784,中島友和,finish,74,37,6.92,3,0.29,. .,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,10,6,4,3470,新田芳美,finish,18,42,6.94,4,0.36,. .,まくり差し,6-1-2,17690,1-2-6,810,6-1,2300,1-6,430
徳山,2026/1/10,11,1,1,4600,井内将太郎,finish,65,73,6.97,1,0.11,1.51.5,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,11,2,4,4207,松下一也,finish,75,24,6.97,4,0.09,1.53.4,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,11,3,6,4347,魚谷香織,finish,26,57,6.95,6,0.11,1.54.9,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,11,4,5,4562,阪本勇介,finish,63,75,6.94,5,0.11,1.56.2,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,11,5,3,3998,冨成謙児,finish,17,36,6.97,3,0.12,. .,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,11,6,2,3701,大西隆洋,finish,59,72,7.08,2,0.14,. .,逃げ,1-4-6,750,1-4-6,390,1-4,300,1-4,200
徳山,2026/1/10,12,1,1,4418,茅原悠紀,finish,19,29,6.93,1,0.13,1.49.9,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
徳山,2026/1/10,12,2,5,4643,近江翔吾,finish,69,74,6.93,5,0.12,1.52.1,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
徳山,2026/1/10,12,3,6,4759,今泉友吾,finish,21,48,6.91,6,0.14,1.53.2,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
徳山,2026/1/10,12,4,3,3978,齊藤仁,finish,58,56,6.94,3,0.17,1.53.9,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
徳山,2026/1/10,12,5,2,4361,柳生泰二,finish,16,43,6.91,2,0.20,. .,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
徳山,2026/1/10,12,6,4,3779,原田幸哉,finish,68,11,6.92,4,0.12,. .,逃げ,1-5-6,4030,1-5-6,2260,1-5,950,1-5,770
宮島,2026/1/10,1,1,1,4816,村松修二,finish,24,71,6.83,1,0.15,1.49.2,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,1,2,3,4162,竹本太樹,finish,32,11,6.75,3,0.14,1.51.2,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,1,3,4,4853,前原哉,finish,30,80,6.68,4,0.19,1.52.0,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,1,4,6,4367,山口修路,finish,73,61,6.73,6,0.27,1.52.5,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,1,5,5,4752,西尾亮輔,finish,26,76,6.73,5,0.26,1.55.3,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,1,6,2,5269,山口晃朋,finish,15,60,6.63,2,0.16,1.55.8,逃げ,1-3-4,3390,1-3-4,2060,1-3,770,1-3,440
宮島,2026/1/10,2,1,3,4574,東潤樹,finish,11,68,6.68,3,0.11,1.49.3,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,2,2,2,4952,吉武真也,finish,56,27,6.64,2,0.17,1.51.5,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,2,3,5,5083,柳瀬幹太,finish,64,54,6.74,5,0.10,1.54.9,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,2,4,4,4672,守屋大地,finish,77,64,6.70,4,0.11,1.55.5,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,2,5,1,3372,加藤雅之,finish,76,26,6.69,1,0.15,1.55.8,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,2,6,6,3605,中村守成,finish,29,66,6.79,6,0.10,1.58.0,まくり,3-2-5,5920,2-3-5,2170,3-2,970,2-3,810
宮島,2026/1/10,3,1,2,5093,浦野海,finish,79,51,6.75,2,0.16,1.50.0,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,3,2,1,4204,柴田大輔,finish,23,16,6.61,1,0.16,1.51.7,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,3,3,5,4808,松尾拓,finish,35,31,6.74,5,0.25,1.52.4,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,3,4,3,3987,後藤正宗,finish,54,24,6.72,3,0.14,1.53.3,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,3,5,4,4251,川崎誠志,finish,75,15,6.75,4,0.24,1.55.2,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,3,6,6,3305,小野信樹,finish,33,12,6.78,6,0.19,1.57.9,抜き,2-1-5,2080,1-2-5,420,2-1,1110,1-2,350
宮島,2026/1/10,4,1,4,3439,大平誉史明,finish,31,73,6.74,4,0.16,1.50.2,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,4,2,2,3617,竹田広樹,finish,14,77,6.75,2,0.16,1.51.7,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,4,3,6,4084,杉山正樹,finish,81,18,6.72,6,0.16,1.52.7,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,4,4,5,5037,田頭虎親,finish,34,82,6.73,5,0.19,1.53.4,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,4,5,1,3974,深山祐二,finish,78,35,6.73,1,0.15,1.54.3,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,4,6,3,4960,黒野元基,finish,37,59,6.67,3,0.14,1.54.5,差し,4-2-6,35190,2-4-6,8390,4-2,11330,2-4,10130
宮島,2026/1/10,5,1,4,4526,池田雄祐,finish,20,20,6.65,5,0.27,1.48.8,まくり差し,4-6-3,3380,3-4-6,910,4-6,900,4-6,680
宮島,2026/1/10,5,2,6,3909,佐々木康幸,finish,38,38,6.73,4,0.20,1.50.7,まくり差し,4-6-3,3380,3-4-6,910,4-6,900,4-6,680
宮島,2026/1/10,5,3,3,3931,黒崎竜也,finish,18,17,6.73,3,0.32,1.51.7,まくり差し,4-6-3,3380,3-4-6,910,4-6,900,4-6,680
宮島,2026/1/10,5,4,2,4853,前原哉,finish,30,80,6.71,2,0.22,1.53.5,まくり差し,4-6-3,3380,3-4-6,910,4-6,900,4-6,680
宮島,2026/1/10,5,5,1,4989,石原翼,finish,69,32,6.73,1,0.20,1.56.5,まくり差し,4-6-3,3380,3-4-6,910,4-6,900,4-6,680
宮島,2026/1/10,6,1,5,4909,薮内瑞希,finish,74,22,6.64,4,0.07,1.50.7,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,6,2,6,3334,角ひとみ,finish,72,19,6.66,5,0.12,1.53.3,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,6,3,4,5291,三嶌こころ,finish,13,56,6.72,6,0.26,1.53.6,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,6,4,1,4823,中村桃佳,finish,82,58,6.68,1,0.16,1.54.2,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,6,5,2,3551,藤田美代,finish,28,39,6.69,2,0.18,1.56.5,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,6,6,3,4510,坂本奈央,finish,21,55,6.64,3,0.19,2.01.1,まくり,5-6-4,32800,4-5-6,6380,5-6,5020,5-6,1650
宮島,2026/1/10,7,1,1,3929,杢野誓良,finish,36,21,6.59,1,0.15,1.51.4,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
宮島,2026/1/10,7,2,6,4574,東潤樹,finish,11,68,6.68,6,0.16,1.52.4,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
宮島,2026/1/10,7,3,3,4367,山口修路,finish,73,61,6.68,3,0.34,1.53.7,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
宮島,2026/1/10,7,4,2,4581,吉村誠,finish,80,62,6.64,2,0.26,1.54.2,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
宮島,2026/1/10,7,5,5,5257,西丸侑太朗,finish,19,79,6.67,5,0.10,1.54.5,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
宮島,2026/1/10,7,6,4,5206,梅原祥平,finish,16,23,6.62,4,0.20,1.59.2,抜き,1-6-3,35680,1-3-6,8110,1-6,4550,1-6,2840
児島,2026/1/10,1,1,1,3737,上平真二,finish,44,46,6.71,1,0.14,1.47.0,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,1,2,3,3454,井川大作,finish,65,19,6.80,3,0.11,1.49.5,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,1,3,6,4529,嶋義信,finish,14,42,6.72,6,0.21,1.50.8,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,1,4,2,3950,石川哲秀,finish,52,51,6.74,2,0.09,1.51.9,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,1,5,5,3535,渡修平,finish,49,21,6.72,5,0.19,. .,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,1,6,4,4720,西澤日花里,finish,51,53,6.76,4,0.17,. .,逃げ,1-3-6,680,1-3-6,410,1-3,210,1-3,190
児島,2026/1/10,2,1,3,3948,大町利克,finish,24,40,6.71,3,0.09,1.48.7,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,2,2,5,4390,松本弓雄,finish,19,36,6.81,5,0.09,1.49.6,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,2,3,4,3964,宮地博士,finish,45,61,6.79,4,0.14,1.49.9,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,2,4,6,3514,山一鉄也,finish,33,63,6.69,6,0.14,1.51.8,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,2,5,2,3808,秋田健太郎,finish,32,50,6.74,2,0.07,. .,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,2,6,1,4186,小川時光,finish,63,22,6.73,1,0.20,. .,差し,3-5-4,7340,3-4-5,1960,3-5,1620,3-5,2060
児島,2026/1/10,3,1,6,3849,中岡正彦,finish,12,18,6.77,2,0.18,1.48.0,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,3,2,2,4837,酒井陽祐,finish,57,16,6.72,3,0.19,1.50.1,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,3,3,3,3930,岸本隆,finish,62,26,6.84,4,0.16,1.51.2,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,3,4,4,4898,菊地敬介,finish,26,65,6.84,5,0.10,1.52.7,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,3,5,5,3869,井芹大志,finish,50,57,6.93,6,0.11,. .,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,3,6,1,4879,山崎鉄平,finish,53,33,6.82,1,0.14,. .,まくり,6-2-3,1800,2-3-6,580,6-2,820,2-6,660
児島,2026/1/10,4,1,1,4028,田村隆信,finish,15,59,6.81,1,0.09,1.47.8,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,4,2,4,4441,末永由楽,finish,67,75,6.78,4,0.15,1.49.2,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,4,3,6,4824,松井洪弥,finish,20,29,6.82,6,0.14,1.50.4,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,4,4,3,4244,鈴木成美,finish,55,28,6.66,3,0.08,1.53.1,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,4,5,5,4632,長尾京志郎,finish,23,39,6.80,5,0.14,. .,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,4,6,2,4695,尾崎雄二,finish,18,20,6.76,2,0.09,. .,逃げ,1-4-6,500,1-4-6,270,1-4,240,1-4,250
児島,2026/1/10,5,1,1,4473,藤堂里香,finish,29,56,6.73,1,0.07,1.49.2,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,5,2,3,4464,山下友貴,finish,28,13,6.71,3,0.08,1.50.3,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,5,3,6,4482,守屋美穂,finish,31,11,6.70,6,0.10,1.51.5,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,5,4,2,5079,大石真央,finish,68,44,6.64,2,0.05,1.52.1,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,5,5,4,4373,若狭奈美子,finish,64,58,6.77,4,0.12,. .,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,5,6,5,4720,西澤日花里,finish,51,53,6.62,5,0.16,. .,逃げ,1-3-6,1070,1-3-6,370,1-3,520,1-3,420
児島,2026/1/10,6,1,1,3158,島川光男,finish,36,34,6.81,1,0.19,1.48.8,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,6,2,3,4263,武重雄介,finish,61,14,6.75,3,0.09,1.50.8,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,6,3,2,4637,中田友也,finish,69,12,6.84,2,0.14,1.52.3,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,6,4,6,3454,井川大作,finish,65,19,6.93,6,0.12,1.52.7,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,6,5,4,4390,松本弓雄,finish,19,36,6.78,4,0.12,. .,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,6,6,5,5060,数原魁,finish,22,74,6.82,5,0.11,. .,逃げ,1-3-2,650,1-2-3,210,1-3,270,1-3,190
児島,2026/1/10,7,1,1,3711,江本真治,finish,41,55,6.85,1,0.22,1.48.5,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,7,2,6,4500,山田康二,finish,58,70,6.63,6,0.19,1.49.0,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,7,3,5,3964,宮地博士,finish,45,61,6.90,5,0.21,1.51.8,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,7,4,3,5356,長谷川暖,finish,42,27,6.90,3,0.28,1.52.6,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,7,5,2,4898,菊地敬介,finish,26,65,6.93,2,0.27,. .,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,7,6,4,4529,嶋義信,finish,14,42,6.90,4,0.18,. .,逃げ,1-6-5,4040,1-5-6,2180,1-6,350,1-6,220
児島,2026/1/10,8,1,1,4066,東本勝利,finish,54,68,6.82,1,0.20,1.48.9,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,8,2,2,3535,渡修平,finish,49,21,6.81,2,0.20,1.51.4,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,8,3,5,3808,秋田健太郎,finish,32,50,6.86,5,0.21,1.52.9,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,8,4,3,5300,横田海人,finish,70,25,6.83,3,0.14,1.53.0,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,8,5,4,3869,井芹大志,finish,50,57,6.88,4,0.24,. .,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,8,6,6,4161,黒柳浩孝,finish,16,47,6.80,6,0.17,. .,逃げ,1-2-5,2150,1-2-5,1310,1-2,430,1-2,310
児島,2026/1/10,9,1,1,4252,松下哲也,finish,43,49,6.85,1,0.19,1.50.8,逃げ,1-2-6,1560,1-2-6,700,1-2,410,1-2,400
児島,2026/1/10,9,2,2,4632,長尾京志郎,finish,23,39,6.81,2,0.21,1.51.2,逃げ,1-2-6,1560,1-2-6,700,1-2,410,1-2,400
児島,2026/1/10,9,3,6,4373,若狭奈美子,finish,64,58,6.79,6,0.25,1.52.5,逃げ,1-2-6,1560,1-2-6,700,1-2,410,1-2,400
児島,2026/1/10,9,4,5,3950,石川哲秀,finish,52,51,6.97,5,0.22,1.53.6,逃げ,1-2-6,1560,1-2-6,700,1-2,410,1-2,400
