会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
大村,2026/3/21,3,1,1,4471,新田泰章,finish,13,67,6.84,1,0.10,1.48.9,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,3,2,4,3811,石田章央,finish,18,33,6.83,5,0.16,1.50.1,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,3,3,5,3737,上平真二,finish,74,51,6.83,4,0.14,1.51.4,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,3,4,3,3741,松尾基成,finish,56,41,6.88,3,0.08,1.52.3,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,3,5,6,4871,菊池宏志,finish,41,74,6.75,6,0.14,. .,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,3,6,2,5308,藤森拓海,finish,47,58,6.82,2,0.11,. .,逃げ,1-4-5,520,1-4-5,240,1-4,350,1-4,200
大村,2026/3/21,4,1,1,3743,林美憲,finish,40,72,6.75,1,0.20,1.48.6,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,4,2,4,4991,宗行治哉,finish,50,46,6.80,4,0.19,1.49.4,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,4,3,2,4423,坂口貴彦,finish,65,56,6.77,2,0.17,1.50.6,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,4,4,3,3757,畑和宏,finish,34,53,6.80,3,0.16,1.51.4,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,4,5,5,5011,高木圭大,finish,17,40,6.82,5,0.18,. .,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,4,6,6,5375,庄島潤成,finish,25,73,6.79,6,0.18,. .,逃げ,1-4-2,600,1-2-4,140,1-4,330,1-4,190
大村,2026/3/21,5,1,1,4953,尾上雅也,finish,48,43,6.70,1,0.23,1.48.0,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,5,2,2,5214,田中宏典,finish,26,31,6.79,2,0.27,1.50.4,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,5,3,4,5064,品川二千翔,finish,33,61,6.79,4,0.19,1.51.5,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,5,4,3,4809,外崎悟,finish,60,23,6.75,3,0.23,1.52.3,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,5,5,5,3922,菅沼佳昭,finish,44,66,6.74,5,0.23,. .,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,5,6,6,5429,吉川颯汰,finish,38,59,6.77,6,0.23,. .,逃げ,1-2-4,1290,1-2-4,590,1-2,480,1-2,380
大村,2026/3/21,6,1,1,4155,長野壮志郎,finish,46,45,6.71,1,0.09,1.49.1,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,6,2,3,5037,田頭虎親,finish,43,54,6.74,3,0.13,1.50.6,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,6,3,6,4096,石橋道友,finish,36,48,6.76,6,0.12,1.52.1,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,6,4,4,4381,田路朋史,finish,75,37,6.76,4,0.12,1.53.2,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,6,5,2,4104,木下陽介,finish,64,55,6.80,2,0.11,. .,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,6,6,5,4665,加藤啓太,finish,37,16,6.77,5,0.12,. .,逃げ,1-3-6,460,1-3-6,310,1-3,220,1-3,200
大村,2026/3/21,7,1,1,4468,大池佑来,finish,76,29,6.80,1,0.11,1.47.7,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,7,2,2,3880,浅見宗孝,finish,30,18,6.82,2,0.12,1.50.6,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,7,3,5,3966,作間章,finish,20,20,6.75,5,0.20,1.51.3,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,7,4,4,4248,岡本大,finish,69,60,6.84,4,0.16,1.52.4,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,7,5,6,4866,橋本英一,finish,71,27,6.81,6,0.23,. .,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,7,6,3,3981,今坂晃広,finish,59,52,6.76,3,0.15,. .,逃げ,1-2-5,870,1-2-5,480,1-2,390,1-2,510
大村,2026/3/21,8,1,3,4522,古澤光紀,finish,29,34,6.77,3,0.12,1.48.6,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,8,2,4,4452,松尾祭,finish,35,78,6.84,4,0.19,1.50.1,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,8,3,1,4693,松下誉士,finish,53,68,6.79,1,0.16,1.50.8,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,8,4,5,4263,武重雄介,finish,73,15,6.86,5,0.16,1.52.3,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,8,5,6,4691,水原慎,finish,27,69,6.86,6,0.17,. .,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,8,6,2,5124,上瀧絢也,finish,62,71,6.80,2,0.12,. .,差し,3-4-1,2520,1-3-4,400,3-4,660,3-4,630
大村,2026/3/21,9,1,1,4343,村岡賢,finish,11,70,6.73,1,0.18,1.48.7,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,9,2,3,3737,上平真二,finish,74,51,6.81,3,0.14,1.49.6,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,9,3,2,4976,金山立樹,finish,22,14,6.81,2,0.18,1.51.7,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,9,4,5,4423,坂口貴彦,finish,65,56,6.79,5,0.11,1.52.6,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,9,5,6,4656,大崎翔,finish,16,11,6.85,6,0.14,. .,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,9,6,4,4809,外崎悟,finish,60,23,6.78,4,0.13,. .,逃げ,1-3-2,670,1-2-3,240,1-3,230,1-3,190
大村,2026/3/21,10,1,1,4009,小林一樹,finish,21,21,6.74,1,0.10,1.48.8,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,10,2,5,4953,尾上雅也,finish,48,43,6.76,5,0.13,1.49.8,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,10,3,6,3743,林美憲,finish,40,72,6.81,4,0.16,1.51.5,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,10,4,3,3811,石田章央,finish,18,33,6.80,3,0.19,1.52.3,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,10,5,2,4155,長野壮志郎,finish,46,45,6.76,2,0.17,. .,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,10,6,4,4552,杉山勝匡,finish,23,32,6.71,6,0.17,. .,逃げ,1-5-6,3380,1-5-6,1350,1-5,670,1-5,400
大村,2026/3/21,11,1,1,4096,石橋道友,finish,36,48,6.76,1,0.10,1.48.7,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,11,2,2,4471,新田泰章,finish,13,67,6.75,2,0.12,1.49.9,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,11,3,5,4259,真庭明志,finish,24,57,6.78,5,0.08,1.51.3,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,11,4,3,4991,宗行治哉,finish,50,46,6.82,3,0.17,1.52.0,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,11,5,6,4468,大池佑来,finish,76,29,6.83,6,0.10,. .,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,11,6,4,3807,岡部哲,finish,32,28,6.83,4,0.12,. .,逃げ,1-2-5,840,1-2-5,560,1-2,160,1-2,170
大村,2026/3/21,12,1,2,5037,田頭虎親,finish,43,54,6.77,2,0.13,1.48.4,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
大村,2026/3/21,12,2,1,3966,作間章,finish,20,20,6.80,1,0.14,1.49.8,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
大村,2026/3/21,12,3,6,4522,古澤光紀,finish,29,34,6.78,6,0.16,1.51.4,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
大村,2026/3/21,12,4,3,5214,田中宏典,finish,26,31,6.85,3,0.18,1.52.6,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
大村,2026/3/21,12,5,5,4100,松田隆司,finish,66,50,6.85,5,0.19,. .,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
大村,2026/3/21,12,6,4,4871,菊池宏志,finish,41,74,6.81,4,0.18,. .,差し,2-1-6,2630,1-2-6,310,2-1,870,1-2,170
唐津,2026/3/21,1,1,1,4547,中田竜太,finish,58,44,6.72,1,0.16,1.47.7,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,1,2,2,5075,中島秀治,finish,51,48,6.69,2,0.14,1.48.9,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,1,3,4,4042,丸岡正典,finish,59,21,6.70,4,0.19,1.49.4,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,1,4,5,4873,蒲原健太,finish,37,26,6.70,5,0.21,1.51.4,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,1,5,3,5223,森清友翔,finish,38,58,6.67,3,0.26,1.52.3,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,1,6,6,5398,鐘ヶ江真司,finish,30,54,6.71,6,0.21,1.54.1,抜き,1-2-4,370,1-2-4,180,1-2,250,1-2,150
唐津,2026/3/21,2,1,4,4856,豊田健士郎,finish,13,5,6.64,4,0.11,1.47.6,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,2,2,1,5026,安河内健,finish,53,34,6.67,1,0.14,1.49.1,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,2,3,2,4789,古賀智之,finish,18,16,6.67,2,0.11,1.51.2,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,2,4,5,4938,小芦るり華,finish,55,22,6.68,5,0.15,1.52.3,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,2,5,6,5238,笹木香吾,finish,28,39,6.70,6,0.16,1.53.3,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,2,6,3,5239,上野俊樹,finish,57,57,6.74,3,0.11,1.54.7,まくり,4-1-2,2050,1-2-4,220,4-1,930,1-4,220
唐津,2026/3/21,3,1,2,5255,藤原仙二,finish,4,6,6.71,4,0.12,1.47.6,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,3,2,5,4024,井口佳典,finish,50,49,6.71,3,0.22,1.49.2,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,3,3,1,4949,横田貴満,finish,43,50,6.70,1,0.19,1.51.1,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,3,4,4,5243,三馬崇史,finish,2,4,6.71,6,0.17,1.51.3,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,3,5,3,5139,大場恒季,finish,26,18,6.75,2,0.12,1.51.8,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,3,6,6,5092,篠原晟弥,finish,48,47,6.73,5,0.15,1.54.4,まくり,2-5-1,5520,1-2-5,290,2-5,2810,2-5,1320
唐津,2026/3/21,4,1,2,4958,溝口海義也,finish,15,28,6.65,2,0.09,1.48.1,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,4,2,1,4850,野中一平,finish,60,24,6.66,1,0.14,1.49.3,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,4,3,4,4072,森永淳,finish,52,17,6.71,4,0.14,1.50.5,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,4,4,3,3960,菊地孝平,finish,35,20,6.67,3,0.08,1.51.7,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,4,5,5,5330,安河内鈴之介,finish,20,33,6.68,5,0.13,1.53.6,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,4,6,6,4934,佐々木翔斗,finish,25,15,6.70,6,0.13,1.55.8,差し,2-1-4,5270,1-2-4,640,2-1,1270,1-2,280
唐津,2026/3/21,5,1,3,5136,濱野斗馬,finish,44,30,6.67,3,0.06,1.48.1,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,5,2,1,4504,前田将太,finish,21,8,6.70,2,0.11,1.49.7,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,5,3,6,4460,後藤翔之,finish,49,36,6.77,6,0.08,1.50.7,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,5,4,5,5075,中島秀治,finish,51,48,6.73,5,0.06,1.51.6,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,5,5,4,4547,中田竜太,finish,58,44,6.78,4,0.09,1.51.8,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,5,6,2,3499,市川哲也,finish,6,40,6.72,1,0.09,1.55.4,まくり,3-1-6,15200,1-3-6,3510,3-1,1320,1-3,350
唐津,2026/3/21,6,1,1,4856,豊田健士郎,finish,13,5,6.68,1,0.11,1.48.3,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,6,2,2,4515,藤田浩人,finish,45,31,6.74,2,0.16,1.49.7,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,6,3,3,5054,佐々木大河,finish,7,45,6.67,3,0.11,1.51.1,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,6,4,6,4930,佐藤悠,finish,24,11,6.72,6,0.09,1.52.7,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,6,5,5,5398,鐘ヶ江真司,finish,30,54,6.73,5,0.16,1.53.5,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,6,6,4,5026,安河内健,finish,53,34,6.75,4,0.17,1.55.7,逃げ,1-2-3,730,1-2-3,300,1-2,380,1-2,420
唐津,2026/3/21,7,1,1,4042,丸岡正典,finish,59,21,6.74,1,0.13,1.48.3,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,7,2,3,4789,古賀智之,finish,18,16,6.71,3,0.09,1.49.7,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,7,3,4,4949,横田貴満,finish,43,50,6.71,4,0.11,1.50.0,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,7,4,5,5255,藤原仙二,finish,4,6,6.71,5,0.11,1.51.4,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,7,5,2,4873,蒲原健太,finish,37,26,6.71,2,0.28,1.53.1,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,7,6,6,5239,上野俊樹,finish,57,57,6.75,6,0.05,1.53.3,逃げ,1-3-4,850,1-3-4,320,1-3,300,1-3,260
唐津,2026/3/21,8,1,2,5330,安河内鈴之介,finish,20,33,6.68,2,0.13,1.48.5,差し,2-1-5,3040,1-2-5,230,2-1,1490,1-2,220
唐津,2026/3/21,8,2,1,4024,井口佳典,finish,50,49,6.70,1,0.02,1.50.8,差し,2-1-5,3040,1-2-5,230,2-1,1490,1-2,220
唐津,2026/3/21,8,3,5,4850,野中一平,finish,60,24,6.75,5,0.01,1.52.2,差し,2-1-5,3040,1-2-5,230,2-1,1490,1-2,220
唐津,2026/3/21,8,4,3,4938,小芦るり華,finish,55,22,6.70,3,0.01,1.53.4,差し,2-1-5,3040,1-2-5,230,2-1,1490,1-2,220
唐津,2026/3/21,8,5,6,5223,森清友翔,finish,38,58,6.72,6,0.09,1.53.6,差し,2-1-5,3040,1-2-5,230,2-1,1490,1-2,220
唐津,2026/3/21,8,,4,5092,篠原晟弥,F,,,,,,,,,,,,,,,
唐津,2026/3/21,9,1,1,3960,菊地孝平,finish,35,20,6.78,1,0.13,1.48.5,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,9,2,3,4072,森永淳,finish,52,17,6.79,3,0.16,1.49.1,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,9,3,4,4504,前田将太,finish,21,8,6.80,4,0.21,1.50.5,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,9,4,5,5139,大場恒季,finish,26,18,6.72,5,0.24,1.52.6,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,9,5,2,4460,後藤翔之,finish,49,36,6.80,2,0.16,1.54.0,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,9,6,6,5243,三馬崇史,finish,2,4,6.80,6,0.27,1.54.9,逃げ,1-3-4,800,1-3-4,420,1-3,270,1-3,380
唐津,2026/3/21,10,1,1,5121,定松勇樹,finish,22,35,6.62,1,0.03,1.47.9,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,10,2,2,4044,湯川浩司,finish,16,2,6.84,2,0.05,1.49.7,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,10,3,4,4831,羽野直也,finish,36,42,6.84,4,0.08,1.51.0,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,10,4,5,5145,島川海輝,finish,46,38,6.77,5,0.09,1.52.4,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,10,5,6,4989,石原翼,finish,1,13,6.76,6,0.04,1.53.1,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,10,6,3,4502,遠藤エミ,finish,19,9,6.75,3,0.08,1.53.9,逃げ,1-2-4,550,1-2-4,310,1-2,200,1-2,150
唐津,2026/3/21,11,1,2,4294,古賀繁輝,finish,12,52,6.69,2,0.11,1.48.9,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,11,2,1,4932,新開航,finish,10,10,6.74,1,0.09,1.49.8,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,11,3,5,4704,河野大,finish,11,41,6.78,6,0.13,1.51.5,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,11,4,6,4961,西橋奈未,finish,14,23,6.78,5,0.12,1.52.6,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,11,5,4,4503,上野真之介,finish,47,3,6.72,4,0.07,1.53.9,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,11,6,3,4531,武富智亮,finish,5,14,6.80,3,0.11,1.55.6,差し,2-1-5,9560,1-2-5,1340,2-1,1390,1-2,220
唐津,2026/3/21,12,1,1,3623,深川真二,finish,32,27,6.80,1,0.16,1.48.0,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
唐津,2026/3/21,12,2,2,3719,辻栄蔵,finish,9,12,6.79,2,0.23,1.48.6,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
唐津,2026/3/21,12,3,3,4757,山田祐也,finish,29,32,6.77,3,0.21,1.50.8,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
唐津,2026/3/21,12,4,5,5224,西岡顕心,finish,54,51,6.83,5,0.21,1.52.2,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
唐津,2026/3/21,12,5,6,4985,井本昌也,finish,27,19,6.75,6,0.21,1.53.2,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
唐津,2026/3/21,12,6,4,5087,佐藤航,finish,40,25,6.67,4,0.23,1.55.6,逃げ,1-2-3,600,1-2-3,220,1-2,290,1-2,190
若松,2026/3/21,1,1,6,4557,松尾光広,finish,29,16,6.90,6,0.17,1.51.4,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,1,2,4,5365,石村日奈那,finish,60,15,6.88,4,0.10,1.52.1,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,1,3,3,3820,樫葉次郎,finish,41,62,6.89,3,0.17,1.54.4,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,1,4,5,3305,小野信樹,finish,54,33,6.94,5,0.10,1.54.9,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,1,5,1,5153,佐藤ほのか,finish,28,12,6.89,1,0.17,. .,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,1,6,2,3631,田添康介,finish,46,59,6.89,2,0.18,. .,差し,6-4-3,139120,3-4-6,5900,6-4,68270,4-6,4660
若松,2026/3/21,2,1,4,5067,山田真聖,finish,5,27,6.81,4,0.13,1.49.9,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,2,2,6,4332,村上彰一,finish,36,31,6.87,6,0.17,1.51.8,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,2,3,3,4079,出畑孝典,finish,11,55,6.91,3,0.16,1.53.1,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,2,4,1,5074,大澤誠也,finish,30,50,6.87,1,0.25,1.54.3,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,2,5,5,3995,重野哲之,finish,58,40,6.85,5,0.11,. .,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,2,6,2,3989,熊本英一,finish,9,54,6.82,2,0.23,. .,まくり,4-6-3,27990,3-4-6,5320,4-6,5650,4-6,6360
若松,2026/3/21,3,1,5,4397,西村拓也,finish,42,30,6.86,4,0.10,1.48.4,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,3,2,3,4052,興津藍,finish,59,47,6.95,3,0.06,1.50.6,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,3,3,1,4200,早川尚人,finish,17,64,6.82,1,0.07,1.52.7,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,3,4,2,4173,岡谷健吾,finish,57,45,6.84,2,0.09,1.54.6,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,3,5,4,4177,萬正嗣,finish,34,72,6.95,5,0.14,. .,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,3,6,6,5442,池田美優,finish,44,66,6.97,6,0.23,. .,差し,5-3-1,2770,1-3-5,360,5-3,1240,3-5,710
若松,2026/3/21,4,1,1,4813,宮内直哉,finish,55,49,6.87,1,0.10,1.50.2,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
若松,2026/3/21,4,2,3,4015,前野竜一,finish,3,58,6.90,3,0.09,1.51.7,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
若松,2026/3/21,4,3,2,5291,三嶌こころ,finish,14,67,6.84,2,0.09,1.52.9,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
若松,2026/3/21,4,4,4,4298,宮下元胤,finish,6,63,6.75,4,0.11,1.53.7,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
若松,2026/3/21,4,5,5,4068,幸田智裕,finish,43,48,6.87,5,0.12,. .,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
若松,2026/3/21,4,6,6,5154,村松栄太,finish,2,14,6.91,6,0.13,. .,逃げ,1-3-2,6890,1-2-3,1690,1-3,1320,1-3,760
