会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
唐津,2026/2/9,7,6,5,5392,安武一也,finish,35,54,6.67,6,0.09,1.55.8,逃げ,1-2-4,1350,1-2-4,530,1-2,270,1-2,130
唐津,2026/2/9,8,1,1,3990,芹澤克彦,finish,33,37,6.75,1,0.16,1.48.5,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,8,2,3,5217,藤原碧生,finish,17,56,6.74,3,0.21,1.49.6,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,8,3,6,5111,三村岳人,finish,45,5,6.71,4,0.19,1.50.7,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,8,4,4,5350,網代良芽,finish,57,35,6.74,5,0.09,1.52.5,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,8,5,5,5167,小川竜太朗,finish,60,4,6.66,6,0.23,1.53.1,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,8,6,2,5309,森雄利,finish,39,21,6.68,2,0.22,1.55.0,逃げ,1-3-6,1390,1-3-6,430,1-3,360,1-3,160
唐津,2026/2/9,9,1,2,4898,菊地敬介,finish,5,42,6.72,2,0.04,1.47.3,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,9,2,1,3621,天野晶夫,finish,6,39,6.71,1,0.12,1.49.4,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,9,3,5,3771,折下寛法,finish,38,19,6.74,5,0.09,1.51.4,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,9,4,4,4231,鈴木裕隆,finish,13,9,6.72,4,0.15,1.51.6,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,9,5,6,4120,柘植政浩,finish,58,30,6.66,6,0.14,1.52.6,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,9,6,3,4164,岩永節也,finish,59,47,6.73,3,0.13,1.53.0,差し,2-1-5,17770,1-2-5,1640,2-1,2300,1-2,320
唐津,2026/2/9,10,1,2,4682,大上卓人,finish,7,15,6.62,2,0.08,1.47.2,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,10,2,1,4535,北山康介,finish,36,50,6.70,1,0.10,1.49.3,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,10,3,6,4601,森野正弘,finish,11,48,6.73,6,0.19,1.50.6,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,10,4,5,3508,久富政弘,finish,2,44,6.72,5,0.21,1.51.4,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,10,5,4,4562,阪本勇介,finish,23,28,6.76,4,0.21,1.51.4,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,10,6,3,5008,羽野諒,finish,43,7,6.67,3,0.07,1.51.8,差し,2-1-6,880,1-2-6,270,2-1,360,1-2,160
唐津,2026/2/9,11,1,1,3942,寺田祥,finish,56,45,6.69,1,0.12,1.47.7,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,11,2,3,4370,山口達也,finish,15,33,6.67,3,0.19,1.48.8,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,11,3,4,4969,町田洸希,finish,47,32,6.68,4,0.21,1.50.1,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,11,4,2,4108,吉村正明,finish,24,38,6.72,2,0.10,1.52.1,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,11,5,5,3745,橋本年光,finish,3,46,6.72,5,0.22,1.53.5,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,11,6,6,5356,長谷川暖,finish,9,11,6.68,6,0.23,1.54.1,逃げ,1-3-4,620,1-3-4,450,1-3,260,1-3,150
唐津,2026/2/9,12,1,1,5217,藤原碧生,finish,17,56,6.70,1,0.12,1.47.6,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
唐津,2026/2/9,12,2,2,5229,吉川晴人,finish,55,29,6.65,2,0.15,1.49.1,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
唐津,2026/2/9,12,3,5,3719,辻栄蔵,finish,48,51,6.71,5,0.11,1.50.5,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
唐津,2026/2/9,12,4,3,3746,岡瀬正人,finish,31,20,6.74,3,0.13,1.51.0,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
唐津,2026/2/9,12,5,6,3158,島川光男,finish,22,26,6.69,6,0.14,1.52.8,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
唐津,2026/2/9,12,6,4,3489,大場敏,finish,30,14,6.76,4,0.14,1.54.2,逃げ,1-2-5,550,1-2-5,240,1-2,270,1-2,290
若松,2026/2/9,1,1,1,4045,佐々木裕美,finish,32,37,6.75,1,0.16,1.49.6,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,1,2,5,3906,飯山晃三,finish,9,21,6.80,4,0.13,1.51.1,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,1,3,4,3352,小川晃司,finish,52,61,6.80,6,0.16,1.51.7,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,1,4,6,4489,岩川仁士,finish,20,31,6.79,5,0.09,1.52.4,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,1,5,3,3212,亀本勇樹,finish,6,67,6.86,3,0.08,. .,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,1,6,2,3710,吉永泰弘,finish,25,69,6.77,2,0.12,. .,逃げ,1-5-4,5440,1-4-5,1680,1-5,2230,1-5,2960
若松,2026/2/9,2,1,1,4632,長尾京志郎,finish,51,12,6.83,1,0.22,1.48.6,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,2,2,3,4985,井本昌也,finish,11,38,6.77,2,0.20,1.50.2,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,2,3,4,5170,佐藤太亮,finish,44,72,6.76,3,0.23,1.51.9,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,2,4,2,5048,眞鳥康太,finish,10,32,6.65,5,0.18,1.53.1,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,2,5,5,5237,永松良教,finish,33,18,6.77,6,0.24,. .,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,2,6,6,4408,仁科さやか,finish,35,68,6.81,4,0.23,. .,逃げ,1-3-4,1290,1-3-4,430,1-3,570,1-3,150
若松,2026/2/9,3,1,2,4051,清水敦揮,finish,34,25,6.84,2,0.24,1.49.1,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,3,2,1,5032,谷口知優,finish,7,62,6.80,1,0.24,1.49.6,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,3,3,5,5399,長野未来,finish,5,42,6.70,6,0.36,1.51.8,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,3,4,6,3662,大庭元明,finish,42,47,6.69,5,0.37,1.53.3,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,3,5,3,3998,冨成謙児,finish,56,75,6.89,3,0.27,. .,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,3,6,4,5306,河内悠利杏,finish,1,33,6.80,4,0.29,. .,差し,2-1-5,7070,1-2-5,2850,2-1,480,1-2,200
若松,2026/2/9,4,1,3,5288,尾道佳諭,finish,26,19,6.77,3,0.15,1.49.9,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,4,2,1,4306,畔柳俊吾,finish,61,46,6.75,1,0.26,1.51.2,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,4,3,6,4478,櫻本あゆみ,finish,31,40,6.76,6,0.23,1.52.1,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,4,4,2,5284,嘉手苅徹哉,finish,38,49,6.80,2,0.21,1.54.2,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,4,5,5,3411,池上隆行,finish,37,15,6.86,5,0.22,. .,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,4,6,4,5417,小柳勝希,finish,55,58,6.80,4,0.23,. .,まくり差し,3-1-6,5670,1-3-6,390,3-1,2980,1-3,320
若松,2026/2/9,5,1,4,4809,外崎悟,finish,48,14,6.75,4,0.17,1.49.3,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,5,2,1,4967,中村魁生,finish,59,23,6.77,1,0.21,1.50.3,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,5,3,2,4264,長尾章平,finish,15,13,6.75,2,0.16,1.51.9,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,5,4,6,3352,小川晃司,finish,52,61,6.83,6,0.22,1.53.9,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,5,5,3,3587,武田信一,finish,41,30,6.81,3,0.19,. .,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,5,6,5,5295,田上凜,finish,28,74,6.63,5,0.34,. .,差し,4-1-2,5590,1-2-4,230,4-1,2930,1-4,630
若松,2026/2/9,6,1,4,3710,吉永泰弘,finish,25,69,6.82,4,0.23,1.50.7,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,6,2,2,3701,大西隆洋,finish,30,20,6.85,3,0.18,1.51.9,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,6,3,5,4500,山田康二,finish,49,71,6.81,5,0.22,1.53.1,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,6,4,3,3574,大神康司,finish,53,27,6.92,2,0.24,1.55.6,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,6,5,6,4435,服部達哉,finish,62,63,6.75,6,0.24,. .,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,6,6,1,5231,寺田空詩,finish,58,22,6.75,1,0.27,. .,抜き,4-2-5,40810,2-4-5,4910,4-2,13890,2-4,5100
若松,2026/2/9,7,1,5,3024,西島義則,finish,36,50,6.83,1,0.07,1.48.0,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,7,2,1,4369,丹下将,finish,27,66,6.84,2,0.21,1.50.9,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,7,3,4,5399,長野未来,finish,5,42,6.70,6,0.11,1.52.1,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,7,4,3,5109,川崎智稔,finish,2,45,6.85,4,0.04,1.52.4,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,7,5,2,5170,佐藤太亮,finish,44,72,6.81,3,0.09,. .,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,7,6,6,4839,四宮与寛,finish,3,48,6.87,5,0.13,. .,逃げ,5-1-4,9490,1-4-5,3020,5-1,480,1-5,180
若松,2026/2/9,8,1,1,4166,吉田拡郎,finish,17,34,6.76,1,0.15,1.49.3,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,8,2,6,4753,森照夫,finish,18,56,6.87,6,0.09,1.51.2,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,8,3,2,3977,山本兼士,finish,16,59,6.83,3,0.33,1.53.0,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,8,4,4,4300,加藤綾,finish,14,57,6.76,5,0.12,1.53.0,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,8,5,5,3212,亀本勇樹,finish,6,67,6.93,2,0.23,. .,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,8,6,3,5284,嘉手苅徹哉,finish,38,49,6.86,4,0.17,. .,逃げ,1-6-2,2120,1-2-6,550,1-6,770,1-6,840
若松,2026/2/9,9,1,1,4809,外崎悟,finish,48,14,6.77,1,0.14,1.49.0,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,9,2,6,3848,川上聡介,finish,24,51,6.84,6,0.17,1.50.9,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,9,3,5,4051,清水敦揮,finish,34,25,6.83,5,0.16,1.52.1,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,9,4,2,3906,飯山晃三,finish,9,21,6.80,2,0.21,1.52.9,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,9,5,3,3411,池上隆行,finish,37,15,6.87,3,0.18,. .,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,9,6,4,5237,永松良教,finish,33,18,6.81,4,0.23,. .,逃げ,1-6-5,2780,1-5-6,310,1-6,1590,1-6,1140
若松,2026/2/9,10,1,1,4985,井本昌也,finish,11,38,6.78,1,0.22,1.48.8,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,10,2,2,5288,尾道佳諭,finish,26,19,6.77,4,0.18,1.50.6,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,10,3,3,4489,岩川仁士,finish,20,31,6.83,5,0.23,1.52.2,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,10,4,4,4967,中村魁生,finish,59,23,6.81,2,0.18,1.52.8,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,10,5,6,3574,大神康司,finish,53,27,6.93,3,0.11,. .,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,10,6,5,3998,冨成謙児,finish,56,75,6.89,6,0.23,. .,逃げ,1-2-3,2550,1-2-3,1080,1-2,810,1-2,390
若松,2026/2/9,11,1,4,4264,長尾章平,finish,15,13,6.74,4,0.15,1.48.9,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,11,2,5,4306,畔柳俊吾,finish,61,46,6.74,5,0.19,1.50.0,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,11,3,2,3662,大庭元明,finish,42,47,6.79,2,0.16,1.51.1,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,11,4,1,4500,山田康二,finish,49,71,6.78,1,0.16,1.51.6,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,11,5,3,4839,四宮与寛,finish,3,48,6.86,3,0.26,. .,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,11,6,6,5048,眞鳥康太,finish,10,32,6.66,6,0.21,. .,まくり,4-5-2,30410,2-4-5,11270,4-5,4530,4-5,4190
若松,2026/2/9,12,1,2,4300,加藤綾,finish,14,57,6.75,2,0.22,1.48.6,差し,2-4-6,24840,2-4-6,3270,2-4,4420,2-4,1890
若松,2026/2/9,12,2,4,4045,佐々木裕美,finish,32,37,6.74,4,0.16,1.50.9,差し,2-4-6,24840,2-4-6,3270,2-4,4420,2-4,1890
若松,2026/2/9,12,3,6,5306,河内悠利杏,finish,1,33,6.78,3,0.31,1.52.5,差し,2-4-6,24840,2-4-6,3270,2-4,4420,2-4,1890
若松,2026/2/9,12,4,3,5295,田上凜,finish,28,74,6.61,5,0.21,1.53.6,差し,2-4-6,24840,2-4-6,3270,2-4,4420,2-4,1890
若松,2026/2/9,12,5,1,4478,櫻本あゆみ,finish,31,40,6.76,1,0.22,. .,差し,2-4-6,24840,2-4-6,3270,2-4,4420,2-4,1890
若松,2026/2/9,12,,5,5231,寺田空詩,K0,,,,,,,,,,,,,,,
徳山,2026/2/9,1,1,6,4158,木場雄二郎,finish,62,51,6.93,5,0.11,1.49.9,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,1,2,1,5081,篠原飛翔,finish,51,24,6.87,1,0.23,1.51.5,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,1,3,5,5401,谷海夏人,finish,57,21,6.87,6,0.13,1.52.7,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,1,4,2,4615,板倉敦史,finish,73,35,6.93,2,0.24,1.53.4,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,1,5,3,3107,平岡重典,finish,20,49,6.87,3,0.21,. .,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,1,6,4,3831,安藤裕貴,finish,16,34,6.93,4,0.08,. .,まくり差し,6-1-5,55450,1-5-6,5360,6-1,5310,1-6,1040
徳山,2026/2/9,2,1,4,4836,大谷健太,finish,75,53,6.90,4,0.22,1.50.0,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,2,2,1,5066,鈴木孝明,finish,60,23,6.81,1,0.15,1.50.8,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,2,3,6,3747,國崎良春,finish,18,74,6.87,6,0.18,1.53.0,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,2,4,3,4247,齊藤優,finish,53,67,6.83,3,0.12,1.53.0,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,2,5,5,3928,林恵祐,finish,11,29,6.95,5,0.19,. .,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,2,6,2,3544,豊田訓靖,finish,64,71,6.95,2,0.16,. .,差し,4-1-6,10760,1-4-6,1170,4-1,2590,1-4,320
徳山,2026/2/9,3,1,4,3872,岡田憲行,finish,70,30,6.90,4,0.09,1.49.7,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,3,2,6,4085,荻野裕介,finish,24,19,6.88,6,0.15,1.51.1,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,3,3,5,4204,柴田大輔,finish,22,18,6.83,5,0.12,1.52.8,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,3,4,1,4979,中野夢斗,finish,63,58,6.95,1,0.26,1.53.7,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,3,5,3,4558,宮野仁,finish,61,70,6.96,3,0.22,. .,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,3,6,2,3703,鳥飼眞,finish,28,54,6.89,2,0.23,. .,まくり,4-6-5,15850,4-5-6,3940,4-6,2830,4-6,2510
徳山,2026/2/9,4,1,1,4544,松田大志郎,finish,17,64,6.83,1,0.18,1.48.5,逃げ,1-2-6,2030,1-2-6,960,1-2,800,1-2,620
徳山,2026/2/9,4,2,2,5206,梅原祥平,finish,26,42,6.81,2,0.13,1.51.1,逃げ,1-2-6,2030,1-2-6,960,1-2,800,1-2,620
徳山,2026/2/9,4,3,6,5141,大澤風葵,finish,19,73,6.83,5,0.18,1.52.7,逃げ,1-2-6,2030,1-2-6,960,1-2,800,1-2,620
徳山,2026/2/9,4,4,4,4425,大井清貴,finish,15,75,6.82,3,0.14,1.53.3,逃げ,1-2-6,2030,1-2-6,960,1-2,800,1-2,620
徳山,2026/2/9,4,5,5,4866,橋本英一,finish,72,11,6.83,4,0.19,. .,逃げ,1-2-6,2030,1-2-6,960,1-2,800,1-2,620
