会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
大村,2026/3/10,3,3,3,5043,中村日向,finish,14,76,6.75,3,0.09,1.50.1,逃げ,1-2-3,1090,1-2-3,480,1-2,310,1-2,310
大村,2026/3/10,3,4,5,4798,浜先真範,finish,17,25,6.85,5,0.05,1.51.6,逃げ,1-2-3,1090,1-2-3,480,1-2,310,1-2,310
大村,2026/3/10,3,5,4,4504,前田将太,finish,48,35,6.77,4,0.07,. .,逃げ,1-2-3,1090,1-2-3,480,1-2,310,1-2,310
大村,2026/3/10,3,6,6,3897,白井英治,finish,36,23,6.82,6,0.06,. .,逃げ,1-2-3,1090,1-2-3,480,1-2,310,1-2,310
大村,2026/3/10,4,1,1,4850,野中一平,finish,27,64,6.80,1,0.06,1.47.9,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,4,2,3,3876,中辻崇人,finish,76,66,6.77,3,0.07,1.50.2,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,4,3,4,3388,今垣光太郎,finish,62,49,6.76,4,0.03,1.51.0,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,4,4,2,4344,新田雄史,finish,74,61,6.86,2,0.07,1.52.8,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,4,5,5,4174,赤坂俊輔,finish,67,11,6.81,5,0.07,. .,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,4,6,6,3590,濱野谷憲吾,finish,72,54,6.86,6,0.14,. .,逃げ,1-3-4,2020,1-3-4,980,1-3,590,1-3,560
大村,2026/3/10,5,1,1,4292,麻生慎介,finish,39,70,6.87,1,0.11,1.48.1,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,5,2,3,5121,定松勇樹,finish,20,33,6.77,3,0.15,1.48.6,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,5,3,4,4985,井本昌也,finish,49,63,6.84,4,0.14,1.50.5,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,5,4,5,3960,菊地孝平,finish,30,68,6.79,5,0.08,1.52.1,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,5,5,2,3783,瓜生正義,finish,25,26,6.79,2,0.09,. .,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,5,6,6,4342,谷野錬志,finish,66,30,6.83,6,0.20,. .,逃げ,1-3-4,1370,1-3-4,540,1-3,400,1-3,290
大村,2026/3/10,6,1,1,4168,石野貴之,finish,50,69,6.71,1,0.07,1.47.1,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,6,2,2,5028,原田才一郎,finish,29,53,6.75,2,0.12,1.49.1,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,6,3,6,4188,久田敏之,finish,65,51,6.80,5,0.13,1.50.1,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,6,4,4,4686,丸野一樹,finish,13,60,6.80,4,0.12,1.50.5,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,6,5,5,4352,下條雄太郎,finish,38,75,6.75,6,0.16,. .,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,6,6,3,4294,古賀繁輝,finish,52,72,6.82,3,0.08,. .,逃げ,1-2-6,1880,1-2-6,1240,1-2,420,1-2,240
大村,2026/3/10,7,1,1,4757,山田祐也,finish,73,24,6.87,1,0.05,1.47.9,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,7,2,5,4320,峰竜太,finish,47,47,6.76,5,0.06,1.48.7,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,7,3,2,4715,村上遼,finish,46,52,6.82,2,0.15,1.50.5,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,7,4,3,4928,栗城匠,finish,43,50,6.80,3,0.19,1.52.0,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,7,5,4,4910,中村泰平,finish,23,43,6.81,4,0.09,. .,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,7,6,6,4688,永井彪也,finish,60,32,6.82,6,0.12,. .,逃げ,1-5-2,1100,1-2-5,440,1-5,520,1-5,270
大村,2026/3/10,8,1,2,3897,白井英治,finish,36,23,6.83,2,0.10,1.47.6,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,8,2,5,4732,堀本和也,finish,18,45,6.82,5,0.04,1.49.3,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,8,3,1,3719,辻栄蔵,finish,71,65,6.82,1,0.07,1.50.0,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,8,4,3,4832,権藤俊光,finish,64,57,6.82,3,0.16,1.51.1,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,8,5,6,4262,馬場貴也,finish,33,17,6.76,6,0.08,. .,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,8,6,4,4391,松田祐季,finish,63,56,6.84,4,0.08,. .,抜き,2-5-1,26170,1-2-5,1090,2-5,9700,2-5,6860
大村,2026/3/10,9,1,2,4074,柳沢一,finish,34,41,6.74,2,0.25,1.47.9,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,9,2,6,4344,新田雄史,finish,74,61,6.77,5,0.14,1.49.4,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,9,3,3,4719,上條暢嵩,finish,58,40,6.78,3,0.20,1.50.8,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,9,4,4,4824,松井洪弥,finish,69,71,6.78,4,0.12,1.51.6,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,9,5,5,4342,谷野錬志,finish,66,30,6.80,6,0.19,. .,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,9,6,1,3716,石渡鉄兵,finish,22,58,6.75,1,0.24,. .,差し,2-6-3,7050,2-3-6,810,2-6,3780,2-6,1640
大村,2026/3/10,10,1,5,5017,澤田尚也,finish,15,74,6.75,5,0.08,1.48.5,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,10,2,6,5121,定松勇樹,finish,20,33,6.75,6,0.10,1.49.3,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,10,3,1,4024,井口佳典,finish,26,19,6.79,1,0.22,1.51.1,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,10,4,2,4659,木下翔太,finish,56,78,6.78,2,0.26,1.51.3,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,10,5,3,4337,平本真之,finish,44,22,6.77,3,0.39,. .,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,10,6,4,4798,浜先真範,finish,17,25,6.82,4,0.15,. .,まくり差し,5-6-1,53270,1-5-6,3740,5-6,11920,5-6,4740
大村,2026/3/10,11,1,1,3960,菊地孝平,finish,30,68,6.76,1,0.10,1.47.3,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,11,2,3,4686,丸野一樹,finish,13,60,6.75,3,0.11,1.48.1,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,11,3,4,4547,中田竜太,finish,28,18,6.78,4,0.14,1.50.2,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,11,4,6,4759,今泉友吾,finish,21,29,6.68,6,0.18,1.51.8,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,11,5,5,4907,小池修平,finish,57,21,6.72,5,0.18,. .,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,11,6,2,4174,赤坂俊輔,finish,67,11,6.80,2,0.14,. .,逃げ,1-3-4,870,1-3-4,390,1-3,310,1-3,220
大村,2026/3/10,12,1,1,4320,峰竜太,finish,47,47,6.72,1,0.15,1.46.9,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
大村,2026/3/10,12,2,3,4188,久田敏之,finish,65,51,6.77,3,0.12,1.48.0,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
大村,2026/3/10,12,3,4,4933,板橋侑我,finish,11,55,6.73,4,0.11,1.49.5,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
大村,2026/3/10,12,4,5,3876,中辻崇人,finish,76,66,6.75,5,0.15,1.51.0,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
大村,2026/3/10,12,5,2,5043,中村日向,finish,14,76,6.71,2,0.14,. .,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
大村,2026/3/10,12,6,6,5257,西丸侑太朗,finish,12,62,6.73,6,0.12,. .,逃げ,1-3-4,620,1-3-4,430,1-3,220,1-3,210
福岡,2026/3/10,1,1,1,5142,常住蓮,finish,33,133,6.77,1,0.25,1.48.4,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,1,2,6,5219,森口和紀,finish,50,141,6.84,6,0.21,1.50.8,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,1,3,2,5109,川崎智稔,finish,43,126,6.78,2,0.24,1.52.1,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,1,4,3,5007,近藤雄一郎,finish,71,151,6.82,3,0.21,1.53.9,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,1,5,5,4837,酒井陽祐,finish,22,152,6.87,5,0.24,. .,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,1,6,4,5203,神里琴音,finish,16,161,6.85,4,0.20,. .,逃げ,1-6-2,7740,1-2-6,870,1-6,3130,1-6,4450
福岡,2026/3/10,2,1,1,5061,中村駿平,finish,26,150,6.87,1,0.14,1.50.8,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,2,2,2,4631,新井英孝,finish,66,125,6.84,2,0.20,1.51.2,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,2,3,5,4819,蜂須瑞生,finish,44,127,6.84,5,0.31,1.52.6,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,2,4,3,5032,谷口知優,finish,69,132,6.80,3,0.15,1.54.2,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,2,5,4,4861,田中宏樹,finish,55,159,6.84,4,0.16,. .,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,2,6,6,5398,鐘ヶ江真司,finish,74,146,6.74,6,0.15,. .,逃げ,1-2-5,2280,1-2-5,1160,1-2,490,1-2,330
福岡,2026/3/10,3,1,3,3898,平田忠則,finish,27,128,6.86,3,0.15,1.49.2,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,3,2,1,5033,藤原孝斗,finish,17,156,6.91,1,0.21,1.50.6,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,3,3,2,4508,野間大樹,finish,25,122,6.79,2,0.16,1.51.8,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,3,4,4,4486,野村誠,finish,68,162,6.84,4,0.25,1.53.2,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,3,5,6,4947,間庭菜摘,finish,35,153,6.86,6,0.19,. .,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,3,6,5,5183,中野孝二,finish,38,143,6.83,5,0.22,. .,まくり,3-1-2,1560,1-2-3,210,3-1,760,1-3,410
福岡,2026/3/10,4,1,4,4463,三苫晃幸,finish,75,145,6.81,4,0.23,1.50.4,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,4,2,5,4411,沢田昭宏,finish,41,148,6.89,5,0.22,1.52.2,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,4,3,2,4485,楠原正剛,finish,42,136,6.88,2,0.20,1.53.0,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,4,4,1,4465,大西賢,finish,54,140,6.78,1,0.16,1.54.1,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,4,5,3,4526,池田雄祐,finish,19,160,6.72,3,0.20,. .,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,4,6,6,5334,樫葉新心,finish,34,123,6.88,6,0.24,. .,まくり差し,4-5-2,4250,2-4-5,1960,4-5,2150,4-5,1440
福岡,2026/3/10,5,1,2,5018,竹下大樹,finish,72,130,6.75,2,0.22,1.49.9,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,5,2,3,5002,上田健太,finish,73,164,6.79,3,0.28,1.52.3,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,5,3,4,4962,畑竜生,finish,24,155,6.78,4,0.21,1.53.3,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,5,4,1,4880,澤崎雄哉,finish,65,112,6.87,1,0.27,1.54.8,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,5,5,5,4529,嶋義信,finish,20,144,6.87,5,0.27,. .,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,5,6,6,5413,宮城那菜,finish,40,139,6.89,6,0.29,. .,まくり,2-3-4,1180,2-3-4,580,2-3,460,2-3,490
福岡,2026/3/10,6,1,1,4846,佐藤駿介,finish,70,135,6.78,1,0.14,1.50.4,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,6,2,2,5203,神里琴音,finish,16,161,6.80,2,0.21,1.51.1,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,6,3,4,4815,伏島祐介,finish,53,119,6.84,4,0.24,1.52.4,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,6,4,3,4796,春園功太,finish,56,149,6.76,3,0.19,1.53.3,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,6,5,6,4979,中野夢斗,finish,23,154,6.83,6,0.23,. .,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,6,6,5,4631,新井英孝,finish,66,125,6.90,5,0.24,. .,逃げ,1-2-4,3010,1-2-4,1070,1-2,900,1-2,450
福岡,2026/3/10,7,1,3,5158,宮脇遼太,finish,39,129,6.84,3,0.20,1.50.2,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,7,2,1,5007,近藤雄一郎,finish,71,151,6.79,1,0.17,1.51.5,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,7,3,5,4778,堤啓輔,finish,18,131,6.83,5,0.13,1.52.3,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,7,4,4,5032,谷口知優,finish,69,132,6.81,4,0.19,1.54.3,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,7,5,2,4947,間庭菜摘,finish,35,153,6.86,2,0.18,. .,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,7,6,6,3942,寺田祥,finish,58,124,6.94,6,0.11,. .,まくり,3-1-5,4280,1-3-5,700,3-1,1070,1-3,310
福岡,2026/3/10,8,1,5,5109,川崎智稔,finish,43,126,6.79,5,0.09,1.49.1,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,8,2,4,4362,土屋智則,finish,67,134,6.84,3,0.15,1.50.5,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,8,3,1,4485,楠原正剛,finish,42,136,6.86,1,0.07,1.52.7,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,8,4,2,4861,田中宏樹,finish,55,159,6.77,2,0.12,1.53.4,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,8,5,3,5033,藤原孝斗,finish,17,156,6.90,4,0.13,. .,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,8,6,6,4878,西岡育未,finish,51,142,6.83,6,0.17,. .,まくり,5-4-1,7550,1-4-5,380,5-4,2830,4-5,1080
福岡,2026/3/10,9,1,3,4635,峰重力也,finish,57,157,6.77,3,0.07,1.50.3,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,9,2,6,4590,渡邉優美,finish,21,138,6.84,6,0.38,1.52.4,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,9,3,4,5053,山口広樹,finish,36,158,6.84,4,0.29,1.52.5,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,9,4,5,4526,池田雄祐,finish,19,160,6.72,5,0.38,1.53.8,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,9,5,1,4788,小池哲也,finish,52,147,6.80,1,0.14,. .,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,9,6,2,4529,嶋義信,finish,20,144,6.85,2,0.11,. .,まくり,3-6-4,28950,3-4-6,5880,3-6,4550,3-6,2340
福岡,2026/3/10,10,1,1,4424,松尾昂明,finish,28,137,6.72,1,0.06,1.50.3,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,10,2,2,4463,三苫晃幸,finish,75,145,6.81,2,0.07,1.51.4,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,10,3,5,4508,野間大樹,finish,25,122,6.80,4,0.12,1.52.6,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,10,4,3,4819,蜂須瑞生,finish,44,127,6.82,3,0.09,1.54.5,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,10,5,6,4815,伏島祐介,finish,53,119,6.84,6,0.17,. .,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,10,6,4,5002,上田健太,finish,73,164,6.75,5,0.20,. .,逃げ,1-2-5,940,1-2-5,490,1-2,280,1-2,360
福岡,2026/3/10,11,1,1,5193,米丸乃絵,finish,37,104,6.86,1,0.14,1.49.6,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,11,2,5,5158,宮脇遼太,finish,39,129,6.83,5,0.22,1.51.6,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,11,3,6,4486,野村誠,finish,68,162,6.81,6,0.17,1.52.6,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,11,4,4,4979,中野夢斗,finish,23,154,6.84,4,0.19,1.52.7,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,11,5,2,4962,畑竜生,finish,24,155,6.75,2,0.17,. .,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,11,6,3,4411,沢田昭宏,finish,41,148,6.81,3,0.18,. .,逃げ,1-5-6,6150,1-5-6,4100,1-5,700,1-5,440
福岡,2026/3/10,12,1,2,4362,土屋智則,finish,67,134,6.81,2,0.12,1.48.2,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
福岡,2026/3/10,12,2,1,3898,平田忠則,finish,27,128,6.80,1,0.10,1.50.1,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
福岡,2026/3/10,12,3,3,3942,寺田祥,finish,58,124,6.82,3,0.08,1.52.4,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
福岡,2026/3/10,12,4,5,5018,竹下大樹,finish,72,130,6.78,5,0.09,1.53.4,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
福岡,2026/3/10,12,5,6,4796,春園功太,finish,56,149,6.77,6,0.10,. .,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
福岡,2026/3/10,12,6,4,5142,常住蓮,finish,33,133,6.77,4,0.10,. .,差し,2-1-3,4890,1-2-3,520,2-1,1540,1-2,200
若松,2026/3/10,1,1,1,3986,沖島広和,finish,22,39,6.84,1,0.11,1.48.8,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,1,2,4,3566,川添英正,finish,23,21,6.80,4,0.15,1.50.1,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,1,3,2,5014,梶山涼斗,finish,26,69,6.82,2,0.21,1.51.7,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,1,4,3,4917,岩橋裕馬,finish,7,75,6.81,3,0.14,1.52.8,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,1,5,6,4872,山下流心,finish,36,31,6.88,6,0.21,. .,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,1,6,5,3319,山崎義明,finish,61,46,6.86,5,0.16,. .,逃げ,1-4-2,1180,1-2-4,370,1-4,480,1-4,360
若松,2026/3/10,2,1,1,3568,木村光宏,finish,40,24,6.84,1,0.17,1.49.3,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,2,2,3,4086,寺本重宣,finish,34,70,6.87,3,0.14,1.50.2,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,2,3,6,3963,原田秀弥,finish,5,34,6.85,6,0.14,1.51.5,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,2,4,5,4948,木場悠介,finish,6,58,6.86,5,0.11,1.52.9,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,2,5,4,3381,滝沢芳行,finish,58,11,6.77,4,0.15,. .,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,2,6,2,4545,岡村慶太,finish,47,73,6.86,2,0.14,. .,逃げ,1-3-6,5620,1-3-6,1980,1-3,1100,1-3,460
若松,2026/3/10,3,1,3,3663,木山和幸,finish,2,19,6.93,3,0.11,1.49.4,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,3,2,2,4462,夏山亮平,finish,33,17,6.86,2,0.07,1.50.6,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,3,3,4,4159,向後龍一,finish,30,23,6.84,4,0.15,1.51.9,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,3,4,6,4295,小坂尚哉,finish,45,28,6.93,6,0.12,1.52.0,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,3,5,5,4220,深川和仁,finish,46,59,6.82,5,0.15,. .,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,3,6,1,4592,小林孝弘,finish,10,65,6.87,1,0.16,. .,まくり差し,3-2-4,19490,2-3-4,2040,3-2,4140,2-3,2500
若松,2026/3/10,4,1,4,4857,加藤翔馬,finish,31,56,6.86,4,0.22,1.48.2,差し,4-1-2,5380,1-2-4,410,4-1,2920,1-4,890
若松,2026/3/10,4,2,1,5000,岡本翔太郎,finish,1,72,6.83,1,0.17,1.50.6,差し,4-1-2,5380,1-2-4,410,4-1,2920,1-4,890
若松,2026/3/10,4,3,2,4413,水摩敦,finish,21,37,6.80,2,0.17,1.52.0,差し,4-1-2,5380,1-2-4,410,4-1,2920,1-4,890
若松,2026/3/10,4,4,3,4624,高田明,finish,50,48,6.80,3,0.21,1.53.7,差し,4-1-2,5380,1-2-4,410,4-1,2920,1-4,890
